,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
320,left,long,left,long,True,1620.0,correct,N,755.0,6241504.0,6254977.0,6241504.0
321,right,short,right,short,True,600.0,correct,N,925.0,6254977.0,6283602.0,6254977.0
322,left,long,left,long,True,1950.0,correct,N,793.0,6283602.0,6297079.0,6283602.0
323,left,long,right,short,True,1050.0,incorrect,N,1073.0,6297079.0,6320381.0,6297079.0
324,left,long,left,long,True,2400.0,correct,N,755.0,6320381.0,6330478.0,6320381.0
325,right,short,right,short,True,1260.0,correct,N,1396.0,6330478.0,6354498.0,6330478.0
326,left,long,left,long,True,1950.0,correct,N,906.0,6354498.0,6368801.0,6354498.0
327,left,long,left,long,True,2400.0,correct,N,720.0,6368801.0,6386196.0,6368801.0
328,right,short,right,short,True,600.0,correct,N,709.0,6386196.0,6408526.0,6386196.0
329,left,long,right,short,True,1380.0,incorrect,N,794.0,6408526.0,6437371.0,6408526.0
330,left,long,left,long,True,2400.0,correct,N,772.0,6437371.0,6448936.0,6437371.0
331,left,long,left,long,True,1950.0,correct,N,661.0,6448936.0,6477729.0,6448936.0
332,left,long,left,long,True,1950.0,correct,N,811.0,6477729.0,6490020.0,6477729.0
333,,,left,long,False,1740.0,broken,N,,6490020.0,6513576.0,6490020.0
334,left,long,left,long,True,2400.0,correct,N,795.0,6513576.0,6546122.0,6513576.0
335,left,long,right,short,True,600.0,incorrect,N,926.0,6546122.0,6574481.0,6546122.0
336,left,long,left,long,True,1620.0,correct,N,713.0,6574481.0,6584521.0,6574481.0
337,left,long,right,short,True,1380.0,incorrect,N,756.0,6584521.0,6608276.0,6584521.0
338,,,right,short,False,1380.0,broken,N,,6608276.0,6628315.0,6608276.0
339,left,long,left,long,True,2400.0,correct,N,777.0,6628315.0,6637677.0,6628315.0
340,left,long,left,long,True,1620.0,correct,N,1025.0,6637677.0,6663670.0,6637677.0
341,right,short,right,short,True,1050.0,correct,N,698.0,6663670.0,6673770.0,6663670.0
342,right,short,right,short,True,1260.0,correct,N,908.0,6673770.0,6683817.0,6673770.0
343,left,long,left,long,True,1950.0,correct,N,818.0,6683817.0,6706183.0,6683817.0
344,right,short,left,long,True,1620.0,incorrect,N,2432.0,6706183.0,6736896.0,6706183.0
345,right,short,right,short,True,1260.0,correct,N,969.0,6736896.0,6746692.0,6736896.0
346,right,short,right,short,True,1380.0,correct,N,706.0,6746692.0,6765266.0,6746692.0
347,left,long,left,long,True,2400.0,correct,N,695.0,6765266.0,6776602.0,6765266.0
348,left,long,left,long,True,1740.0,correct,N,1052.0,6776602.0,6789346.0,6776602.0
349,right,short,right,short,True,1380.0,broken,N,661.0,6789346.0,6801752.0,6789346.0
350,right,short,right,short,True,1050.0,correct,N,694.0,6801752.0,6811476.0,6801752.0
351,right,short,left,long,True,1620.0,incorrect,N,652.0,6811476.0,6839988.0,6811476.0
352,right,short,left,long,True,1950.0,incorrect,N,803.0,6839988.0,6862308.0,6839988.0
353,right,short,right,short,True,1380.0,broken,N,832.0,6862308.0,6872515.0,6862308.0
354,right,short,right,short,True,1380.0,correct,N,549.0,6872515.0,6881875.0,6872515.0
355,left,long,left,long,True,2400.0,correct,N,771.0,6881875.0,6905289.0,6881875.0
356,right,short,right,short,True,1050.0,correct,N,663.0,6905289.0,6916595.0,6905289.0
357,left,long,right,short,True,1380.0,incorrect,N,831.0,6916595.0,6937241.0,6916595.0
358,left,long,right,short,True,1260.0,incorrect,N,737.0,6937241.0,6957747.0,6937241.0
359,left,long,left,long,True,2400.0,correct,N,713.0,6957747.0,6967367.0,6957747.0
360,right,short,right,short,True,600.0,correct,N,761.0,6967367.0,6978779.0,6967367.0
361,right,short,right,short,True,1380.0,correct,N,695.0,6978779.0,6995403.0,6978779.0
362,right,short,left,long,True,1950.0,incorrect,N,861.0,6995403.0,7016215.0,6995403.0
363,left,long,right,short,True,1380.0,incorrect,N,1061.0,7016215.0,7035860.0,7016215.0
364,right,short,right,short,True,1050.0,correct,N,868.0,7035860.0,7052064.0,7035860.0
365,,,left,long,False,1740.0,broken,N,,7052064.0,7076110.0,7052064.0
366,left,long,left,long,True,1740.0,correct,N,915.0,7076110.0,7093184.0,7076110.0
367,left,long,left,long,True,1740.0,correct,N,1009.0,7093184.0,7106538.0,7093184.0
368,right,short,right,short,True,1380.0,correct,N,834.0,7106538.0,7122472.0,7106538.0
369,right,short,right,short,True,1380.0,correct,N,738.0,7122472.0,7143979.0,7122472.0
370,left,long,left,long,True,1620.0,correct,N,832.0,7143979.0,7167843.0,7143979.0
371,left,long,left,long,True,1620.0,broken,N,978.0,7167843.0,7180208.0,7167843.0
372,right,long,left,short,True,1050.0,incorrect,S,997.0,7180208.0,7208873.0,7180208.0
373,left,short,left,short,True,1050.0,correct,S,805.0,7208873.0,7219469.0,7208873.0
374,left,short,left,short,True,600.0,correct,S,1169.0,7219469.0,7239703.0,7219469.0
375,right,long,right,long,True,1950.0,correct,S,626.0,7239703.0,7252039.0,7239703.0
