,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
320,right,long,right,long,True,1740.0,correct,S,713.0,6284060.0,6295961.0,6284060.0
321,,,right,long,False,1950.0,broken,S,,6295961.0,6318528.0,6295961.0
322,left,short,left,short,True,1380.0,correct,S,915.0,6318528.0,6328124.0,6318528.0
323,left,short,left,short,True,1380.0,correct,S,996.0,6328124.0,6357426.0,6328124.0
324,left,short,left,short,True,1050.0,correct,S,764.0,6357426.0,6384303.0,6357426.0
325,right,long,left,short,True,1380.0,incorrect,S,682.0,6384303.0,6407383.0,6384303.0
326,right,long,right,long,True,1950.0,correct,S,721.0,6407383.0,6418126.0,6407383.0
327,right,long,right,long,True,1740.0,correct,S,715.0,6418126.0,6434142.0,6418126.0
328,right,long,right,long,True,2400.0,broken,S,666.0,6434142.0,6444851.0,6434142.0
329,left,short,left,short,True,1380.0,correct,S,751.0,6444851.0,6455725.0,6444851.0
330,right,long,right,long,True,1740.0,correct,S,623.0,6455725.0,6470829.0,6455725.0
331,right,long,right,long,True,1740.0,correct,S,821.0,6470829.0,6480618.0,6470829.0
332,right,long,right,long,True,2400.0,correct,S,656.0,6480618.0,6495045.0,6480618.0
333,right,long,right,long,True,1740.0,correct,S,760.0,6495045.0,6506466.0,6495045.0
334,left,short,left,short,True,600.0,correct,S,735.0,6506466.0,6517000.0,6506466.0
335,right,long,right,long,True,1950.0,broken,S,624.0,6517000.0,6538722.0,6517000.0
336,left,short,left,short,True,1050.0,correct,S,994.0,6538722.0,6553150.0,6538722.0
337,right,long,right,long,True,2400.0,correct,S,831.0,6553150.0,6578590.0,6553150.0
338,left,short,left,short,True,1380.0,correct,S,837.0,6578590.0,6590929.0,6578590.0
339,right,long,right,long,True,1950.0,correct,S,729.0,6590929.0,6600941.0,6590929.0
340,left,short,left,short,True,1050.0,correct,S,840.0,6600941.0,6610932.0,6600941.0
341,left,short,left,short,True,1260.0,correct,S,968.0,6610932.0,6634940.0,6610932.0
342,right,long,right,long,True,1620.0,correct,S,722.0,6634940.0,6645714.0,6634940.0
343,right,long,right,long,True,1620.0,correct,S,1442.0,6645714.0,6681171.0,6645714.0
344,left,short,left,short,True,1050.0,correct,S,824.0,6681171.0,6693374.0,6681171.0
345,right,long,right,long,True,1740.0,correct,S,743.0,6693374.0,6703931.0,6693374.0
346,right,long,right,long,True,1620.0,correct,S,761.0,6703931.0,6717390.0,6703931.0
347,left,short,left,short,True,600.0,correct,S,841.0,6717390.0,6732285.0,6717390.0
348,right,long,right,long,True,2400.0,correct,S,781.0,6732285.0,6760733.0,6732285.0
349,left,short,left,short,True,1380.0,correct,S,911.0,6760733.0,6780550.0,6760733.0
350,right,long,right,long,True,1740.0,broken,S,637.0,6780550.0,6794303.0,6780550.0
351,right,long,right,long,True,1950.0,correct,S,848.0,6794303.0,6804469.0,6794303.0
352,right,long,left,short,True,1380.0,incorrect,S,940.0,6804469.0,6826804.0,6804469.0
353,left,short,left,short,True,1050.0,correct,S,1127.0,6826804.0,6848031.0,6826804.0
354,left,short,right,long,True,1620.0,incorrect,S,1030.0,6848031.0,6871099.0,6848031.0
355,right,long,left,short,True,1260.0,incorrect,S,1839.0,6871099.0,6895430.0,6871099.0
356,right,long,left,short,True,1260.0,incorrect,S,808.0,6895430.0,6920941.0,6895430.0
357,right,long,left,short,True,1260.0,broken,S,830.0,6920941.0,6954217.0,6920941.0
358,,,right,long,False,2400.0,broken,S,,6954217.0,6976165.0,6954217.0
359,left,short,right,long,True,1740.0,incorrect,S,882.0,6976165.0,6997593.0,6976165.0
360,,,left,short,False,1380.0,broken,S,,6997593.0,7026197.0,6997593.0
361,,,right,long,False,2400.0,broken,S,,7026197.0,7048714.0,7026197.0
362,left,short,left,short,True,1380.0,correct,S,1236.0,7048714.0,7065240.0,7048714.0
363,right,long,left,short,True,1260.0,incorrect,S,793.0,7065240.0,7092647.0,7065240.0
364,right,long,right,long,True,2400.0,correct,S,841.0,7092647.0,7110235.0,7092647.0
365,,,left,long,False,1740.0,broken,N,,7110235.0,7135372.0,7110235.0
366,right,short,right,short,True,600.0,correct,N,817.0,7135372.0,7148795.0,7135372.0
