,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
318,left,long,left,long,True,1950.0,broken,N,906.0,6331938.0,6356595.0,6331938.0
319,right,short,right,short,True,1380.0,correct,N,2790.0,6356595.0,6395779.0,6356595.0
320,,,right,short,False,1380.0,broken,N,,6395779.0,6424292.0,6395779.0
321,right,short,right,short,True,600.0,correct,N,1302.0,6424292.0,6450661.0,6424292.0
322,right,short,right,short,True,600.0,correct,N,1511.0,6450661.0,6461511.0,6450661.0
323,right,short,right,short,True,1260.0,correct,N,808.0,6461511.0,6473027.0,6461511.0
324,left,long,right,short,True,1380.0,incorrect,N,1159.0,6473027.0,6503555.0,6473027.0
325,right,short,left,long,True,1740.0,incorrect,N,2110.0,6503555.0,6533866.0,6503555.0
326,,,left,long,False,1740.0,broken,N,,6533866.0,6573022.0,6533866.0
327,right,short,left,long,True,1950.0,incorrect,N,1400.0,6573022.0,6631034.0,6573022.0
328,right,short,left,long,True,1740.0,incorrect,N,1470.0,6631034.0,6668393.0,6631034.0
329,,,right,short,False,600.0,broken,N,,6668393.0,6698624.0,6668393.0
330,left,long,left,long,True,2400.0,correct,N,1461.0,6698624.0,6715973.0,6698624.0
331,right,short,right,short,True,600.0,correct,N,1045.0,6715973.0,6732343.0,6715973.0
332,right,short,left,long,True,1620.0,incorrect,N,798.0,6732343.0,6754793.0,6732343.0
333,left,long,right,short,True,1050.0,incorrect,N,1144.0,6754793.0,6779856.0,6754793.0
334,left,long,left,long,True,2400.0,correct,N,966.0,6779856.0,6790638.0,6779856.0
335,left,long,left,long,True,1620.0,correct,N,1354.0,6790638.0,6809807.0,6790638.0
336,right,short,right,short,True,1050.0,correct,N,803.0,6809807.0,6826450.0,6809807.0
337,left,short,left,short,True,1050.0,broken,S,1511.0,6826450.0,6855075.0,6826450.0
338,left,short,left,short,True,600.0,correct,S,949.0,6855075.0,6865352.0,6855075.0
339,right,long,right,long,True,1620.0,correct,S,1824.0,6865352.0,6895207.0,6865352.0
340,right,long,right,long,True,1950.0,correct,S,869.0,6895207.0,6912310.0,6895207.0
341,left,short,left,short,True,1380.0,correct,S,1077.0,6912310.0,6925559.0,6912310.0
342,right,long,left,short,True,1380.0,incorrect,S,2037.0,6925559.0,6953522.0,6925559.0
343,left,short,left,short,True,1380.0,correct,S,982.0,6953522.0,6962630.0,6953522.0
344,right,long,right,long,True,1950.0,correct,S,840.0,6962630.0,6984290.0,6962630.0
345,left,short,left,short,True,1260.0,correct,S,1190.0,6984290.0,6997815.0,6984290.0
346,right,long,right,long,True,1620.0,correct,S,827.0,6997815.0,7015415.0,6997815.0
347,left,short,left,short,True,600.0,correct,S,989.0,7015415.0,7027478.0,7015415.0
348,right,long,left,short,True,1050.0,broken,S,2615.0,7027478.0,7065919.0,7027478.0
349,right,long,right,long,True,2400.0,correct,S,1130.0,7065919.0,7075724.0,7065919.0
350,right,long,right,long,True,1740.0,correct,S,770.0,7075724.0,7096221.0,7075724.0
351,left,short,right,long,True,1950.0,incorrect,S,837.0,7096221.0,7121430.0,7096221.0
352,left,short,right,long,True,1620.0,incorrect,S,1142.0,7121430.0,7155044.0,7121430.0
353,right,long,right,long,True,1740.0,correct,S,1031.0,7155044.0,7172925.0,7155044.0
354,right,long,right,long,True,1620.0,correct,S,1163.0,7172925.0,7185633.0,7172925.0
355,right,long,left,short,True,1050.0,incorrect,S,1202.0,7185633.0,7209893.0,7185633.0
356,,,left,short,False,1260.0,broken,S,,7209893.0,7229446.0,7209893.0
357,right,long,right,long,True,1740.0,correct,S,784.0,7229446.0,7242587.0,7229446.0
358,,,right,long,False,1620.0,broken,S,,7242587.0,7277966.0,7242587.0
359,left,short,right,long,True,1620.0,incorrect,S,1070.0,7277966.0,7297747.0,7277966.0
360,left,short,right,long,True,1620.0,incorrect,S,884.0,7297747.0,7318648.0,7297747.0
