,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
321,right,long,right,long,True,1740.0,correct,S,745.0,6841597.0,6856547.0,6841597.0
322,,,left,short,False,1380.0,,S,,6856547.0,6882170.0,6856547.0
323,right,long,left,short,True,1380.0,incorrect,S,936.0,6882170.0,6902756.0,6882170.0
324,right,long,left,short,True,600.0,incorrect,S,2561.0,6902756.0,7179222.0,6902756.0
325,left,short,left,short,True,600.0,correct,S,1744.0,7179222.0,7259725.0,7179222.0
326,right,long,right,long,True,1950.0,correct,S,1474.0,7259725.0,7275811.0,7259725.0
327,left,short,right,long,True,1740.0,incorrect,S,1443.0,7275811.0,7296874.0,7275811.0
328,right,long,left,short,True,1380.0,incorrect,S,1490.0,7296874.0,7317035.0,7296874.0
329,right,long,right,long,True,1740.0,correct,S,1430.0,7317035.0,7332534.0,7317035.0
330,,,left,short,False,1260.0,,S,,7332534.0,7366759.0,7332534.0
331,left,short,left,short,True,1380.0,correct,S,1096.0,7366759.0,7384724.0,7366759.0
332,left,short,left,short,True,600.0,correct,S,2154.0,7384724.0,7409435.0,7384724.0
333,left,short,left,short,True,1380.0,correct,S,1118.0,7409435.0,7431500.0,7409435.0
334,right,long,right,long,True,1620.0,correct,S,1231.0,7431500.0,7454388.0,7431500.0
335,left,short,left,short,True,1260.0,correct,S,1248.0,7454388.0,7467161.0,7454388.0
336,left,short,left,short,True,1260.0,correct,S,1078.0,7467161.0,7483650.0,7467161.0
337,left,short,left,short,True,1260.0,correct,S,1204.0,7483650.0,7502457.0,7483650.0
338,left,short,right,long,True,1620.0,incorrect,S,965.0,7502457.0,7532623.0,7502457.0
339,left,short,right,long,True,1620.0,incorrect,S,1742.0,7532623.0,7552488.0,7532623.0
340,,,right,long,False,2400.0,,S,,7552488.0,7577222.0,7552488.0
341,right,long,left,short,True,1050.0,incorrect,S,797.0,7577222.0,7598826.0,7577222.0
342,left,short,right,long,True,2400.0,incorrect,S,1018.0,7598826.0,7619380.0,7598826.0
343,left,short,left,short,True,1260.0,correct,S,1162.0,7619380.0,7642502.0,7619380.0
344,left,short,left,short,True,1050.0,correct,S,1081.0,7642502.0,7656748.0,7642502.0
345,right,long,right,long,True,2400.0,correct,S,902.0,7656748.0,7685580.0,7656748.0
346,right,long,right,long,True,2400.0,correct,S,1854.0,7685580.0,7707291.0,7685580.0
347,left,short,left,short,True,1050.0,correct,S,1100.0,7707291.0,7724014.0,7707291.0
348,right,long,left,short,True,1260.0,incorrect,S,3187.0,7724014.0,7780109.0,7724014.0
349,left,short,right,long,True,1740.0,incorrect,S,2065.0,7780109.0,7817687.0,7780109.0
350,left,short,left,short,True,1380.0,correct,S,1207.0,7817687.0,7827044.0,7817687.0
351,left,short,left,short,True,1260.0,correct,S,1222.0,7827044.0,7847881.0,7827044.0
352,left,short,right,long,True,1620.0,incorrect,S,1491.0,7847881.0,7877470.0,7847881.0
353,left,short,left,short,True,1050.0,correct,S,1181.0,7877470.0,7887631.0,7877470.0
354,left,short,left,short,True,1260.0,correct,S,1540.0,7887631.0,7913956.0,7887631.0
355,left,short,right,long,True,1740.0,incorrect,S,1108.0,7913956.0,7943956.0,7913956.0
356,left,short,left,short,True,1260.0,correct,S,1870.0,7943956.0,7958551.0,7943956.0
357,right,long,right,long,True,1950.0,correct,S,1191.0,7958551.0,7980285.0,7958551.0
358,left,short,right,long,True,1950.0,incorrect,S,2364.0,7980285.0,8001956.0,7980285.0
