,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
317,,,right,long,False,1740.0,broken,S,,6491625.0,6511188.0,6491625.0
318,left,short,left,short,True,600.0,correct,S,1059.0,6511188.0,6525803.0,6511188.0
319,left,short,left,short,True,1050.0,correct,S,1518.0,6525803.0,6545381.0,6525803.0
320,right,long,right,long,True,1740.0,correct,S,692.0,6545381.0,6559992.0,6545381.0
321,left,short,left,short,True,600.0,correct,S,1884.0,6559992.0,6573747.0,6559992.0
322,right,long,left,short,True,1380.0,incorrect,S,1025.0,6573747.0,6601944.0,6573747.0
323,right,long,right,long,True,2400.0,correct,S,1448.0,6601944.0,6611941.0,6601944.0
324,right,long,right,long,True,1950.0,correct,S,809.0,6611941.0,6628904.0,6611941.0
325,right,long,right,long,True,1740.0,correct,S,896.0,6628904.0,6643995.0,6628904.0
326,right,long,right,long,True,1950.0,correct,S,857.0,6643995.0,6656332.0,6643995.0
327,right,long,right,long,True,1620.0,correct,S,782.0,6656332.0,6675659.0,6656332.0
328,,,left,short,False,1260.0,broken,S,,6675659.0,6697819.0,6675659.0
329,,,left,short,False,600.0,broken,S,,6697819.0,6716926.0,6697819.0
330,left,short,right,long,True,1740.0,incorrect,S,1132.0,6716926.0,6738471.0,6716926.0
331,right,long,left,short,True,1260.0,incorrect,S,718.0,6738471.0,6757952.0,6738471.0
332,right,long,left,short,True,1380.0,incorrect,S,1910.0,6757952.0,6814265.0,6757952.0
333,right,long,right,long,True,1620.0,correct,S,701.0,6814265.0,6824823.0,6814265.0
334,right,long,left,short,True,1050.0,incorrect,S,948.0,6824823.0,6854032.0,6824823.0
335,left,short,left,short,True,1260.0,correct,S,1134.0,6854032.0,6863617.0,6854032.0
336,right,long,right,long,True,2400.0,correct,S,2201.0,6863617.0,6891603.0,6863617.0
337,left,short,left,short,True,600.0,correct,S,1275.0,6891603.0,6913088.0,6891603.0
338,right,long,right,long,True,1950.0,correct,S,934.0,6913088.0,6931154.0,6913088.0
339,left,short,left,short,True,1260.0,correct,S,993.0,6931154.0,6944261.0,6931154.0
340,right,long,right,long,True,1620.0,correct,S,881.0,6944261.0,6963170.0,6944261.0
341,right,long,right,long,True,2400.0,correct,S,891.0,6963170.0,6976845.0,6963170.0
342,right,long,left,short,True,1380.0,incorrect,S,773.0,6976845.0,6999354.0,6976845.0
343,left,short,left,short,True,1260.0,correct,S,1754.0,6999354.0,7008873.0,6999354.0
344,right,long,left,short,True,1050.0,incorrect,S,1941.0,7008873.0,7036483.0,7008873.0
345,,,left,short,False,1050.0,broken,S,,7036483.0,7055589.0,7036483.0
346,left,short,left,short,True,600.0,broken,S,1544.0,7055589.0,7064999.0,7055589.0
347,right,long,right,long,True,1740.0,correct,S,817.0,7064999.0,7076304.0,7064999.0
348,right,long,left,short,True,1260.0,incorrect,S,804.0,7076304.0,7103731.0,7076304.0
