,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
321,left,short,left,short,True,1050.0,correct,S,736.0,5659945.0,5670068.0,5659945.0
322,left,short,left,short,True,1380.0,correct,S,876.0,5670068.0,5681808.0,5670068.0
323,left,short,right,long,True,1620.0,incorrect,S,1235.0,5681808.0,5717012.0,5681808.0
324,left,short,left,short,True,1260.0,correct,S,906.0,5717012.0,5727954.0,5717012.0
325,right,long,right,long,True,1740.0,correct,S,1129.0,5727954.0,5741402.0,5727954.0
326,,,right,long,False,1620.0,,S,,5741402.0,5762755.0,5741402.0
327,left,short,left,short,True,1380.0,correct,S,760.0,5762755.0,5777778.0,5762755.0
328,right,long,right,long,True,1950.0,correct,S,1398.0,5777778.0,5813083.0,5777778.0
329,,,right,long,False,1620.0,,S,,5813083.0,5849764.0,5813083.0
330,left,short,left,short,True,600.0,correct,S,765.0,5849764.0,5860349.0,5849764.0
331,right,long,left,short,True,1380.0,incorrect,S,839.0,5860349.0,5886872.0,5860349.0
332,left,short,right,long,True,1740.0,incorrect,S,1049.0,5886872.0,5906544.0,5886872.0
333,left,short,left,short,True,600.0,correct,S,1580.0,5906544.0,5947038.0,5906544.0
334,right,long,right,long,True,2400.0,correct,S,682.0,5947038.0,5959999.0,5947038.0
335,left,short,left,short,True,600.0,correct,S,1086.0,5959999.0,5970860.0,5959999.0
336,right,long,right,long,True,1950.0,correct,S,661.0,5970860.0,5983610.0,5970860.0
337,,,left,short,False,1050.0,,S,,5983610.0,6003093.0,5983610.0
338,right,long,right,long,True,1620.0,correct,S,970.0,6003093.0,6015509.0,6003093.0
339,left,short,left,short,True,1260.0,correct,S,949.0,6015509.0,6032254.0,6015509.0
340,right,long,right,long,True,1620.0,correct,S,719.0,6032254.0,6046734.0,6032254.0
341,right,long,left,short,True,1260.0,incorrect,S,746.0,6046734.0,6068733.0,6046734.0
342,left,short,left,short,True,1050.0,correct,S,852.0,6068733.0,6078059.0,6068733.0
343,right,long,right,long,True,1740.0,correct,S,776.0,6078059.0,6090594.0,6078059.0
344,left,short,left,short,True,600.0,correct,S,1032.0,6090594.0,6099871.0,6090594.0
345,left,short,left,short,True,1380.0,correct,S,1694.0,6099871.0,6112190.0,6099871.0
346,left,short,left,short,True,1260.0,correct,S,1748.0,6112190.0,6126260.0,6112190.0
347,right,long,right,long,True,1950.0,correct,S,1072.0,6126260.0,6141580.0,6126260.0
348,right,long,right,long,True,1620.0,correct,S,836.0,6141580.0,6152644.0,6141580.0
349,right,long,right,long,True,1740.0,correct,S,850.0,6152644.0,6162983.0,6152644.0
350,left,short,left,short,True,1260.0,correct,S,810.0,6162983.0,6177174.0,6162983.0
351,left,short,right,long,True,1620.0,incorrect,S,1288.0,6177174.0,6203917.0,6177174.0
352,right,long,right,long,True,1950.0,correct,S,853.0,6203917.0,6219358.0,6203917.0
353,left,long,left,long,True,1620.0,correct,N,923.0,6219358.0,6233516.0,6219358.0
354,left,long,left,long,True,1950.0,correct,N,889.0,6233516.0,6246067.0,6233516.0
355,left,long,left,long,True,1740.0,correct,N,899.0,6246067.0,6260824.0,6246067.0
356,left,long,left,long,True,1950.0,correct,N,1472.0,6260824.0,6274586.0,6260824.0
357,left,long,right,short,True,1380.0,incorrect,N,1223.0,6274586.0,6302132.0,6274586.0
358,left,long,left,long,True,2400.0,correct,N,750.0,6302132.0,6317108.0,6302132.0
359,left,long,left,long,True,1740.0,correct,N,1545.0,6317108.0,6327304.0,6317108.0
360,left,long,left,long,True,1740.0,correct,N,1079.0,6327304.0,6345991.0,6327304.0
361,right,short,right,short,True,600.0,correct,N,854.0,6345991.0,6359900.0,6345991.0
362,right,short,right,short,True,1380.0,correct,N,883.0,6359900.0,6370757.0,6359900.0
363,left,long,left,long,True,1950.0,correct,N,892.0,6370757.0,6384019.0,6370757.0
364,left,long,right,short,True,1050.0,incorrect,N,1266.0,6384019.0,6408560.0,6384019.0
365,left,long,left,long,True,1620.0,correct,N,1223.0,6408560.0,6420838.0,6408560.0
366,right,short,right,short,True,1260.0,correct,N,847.0,6420838.0,6434961.0,6420838.0
367,left,long,left,long,True,2400.0,correct,N,853.0,6434961.0,6451584.0,6434961.0
368,right,short,left,long,True,1620.0,incorrect,N,790.0,6451584.0,6475577.0,6451584.0
369,right,short,left,long,True,1950.0,incorrect,N,1226.0,6475577.0,6495873.0,6475577.0
370,,,right,short,False,1260.0,,N,,6495873.0,6619606.0,6495873.0
371,,,left,long,False,1620.0,,N,,6619606.0,6651251.0,6619606.0
372,,,right,short,False,1050.0,,N,,6651251.0,6696512.0,6651251.0
373,left,long,left,long,True,1620.0,correct,N,1209.0,6696512.0,6717076.0,6696512.0
374,right,short,right,short,True,1050.0,correct,N,1390.0,6717076.0,6746151.0,6717076.0
375,,,right,short,False,1380.0,,N,,6746151.0,6770607.0,6746151.0
376,,,right,short,False,600.0,,N,,6770607.0,6794612.0,6770607.0
377,,,right,short,False,1260.0,,N,,6794612.0,6814812.0,6794612.0
378,left,long,left,long,True,1950.0,correct,N,1186.0,6814812.0,6826512.0,6814812.0
379,left,long,left,long,True,1740.0,correct,N,1023.0,6826512.0,6845487.0,6826512.0
380,left,long,right,short,True,1260.0,incorrect,N,1434.0,6845487.0,6872103.0,6845487.0
381,,,right,short,False,1260.0,,N,,6872103.0,6892509.0,6872103.0
382,right,short,right,short,True,1260.0,correct,N,949.0,6892509.0,6901935.0,6892509.0
383,right,short,right,short,True,600.0,correct,N,1983.0,6901935.0,6930923.0,6901935.0
384,left,long,left,long,True,1950.0,correct,N,2104.0,6930923.0,6952136.0,6930923.0
385,right,short,left,long,True,1620.0,incorrect,N,922.0,6952136.0,6983425.0,6952136.0
386,left,long,left,long,True,1620.0,correct,N,1095.0,6983425.0,6992789.0,6983425.0
387,left,long,left,long,True,1740.0,correct,N,1440.0,6992789.0,7017257.0,6992789.0
388,right,short,left,long,True,1950.0,incorrect,N,883.0,7017257.0,7046136.0,7017257.0
389,right,short,right,short,True,1380.0,correct,N,1042.0,7046136.0,7057129.0,7046136.0
390,right,short,right,short,True,600.0,correct,N,841.0,7057129.0,7076130.0,7057129.0
391,,,left,long,False,1950.0,,N,,7076130.0,7111233.0,7076130.0
392,left,long,right,short,True,1380.0,incorrect,N,1559.0,7111233.0,7171781.0,7111233.0
393,left,long,left,long,True,2400.0,correct,N,856.0,7171781.0,7182663.0,7171781.0
