,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
320,left,short,left,short,True,600.0,correct,S,1089.0,6006082.0,6028896.0,6006082.0
321,right,long,right,long,True,1740.0,correct,S,1047.0,6028896.0,6041586.0,6028896.0
322,right,long,right,long,True,1950.0,correct,S,876.0,6041586.0,6057483.0,6041586.0
323,left,short,left,short,True,1380.0,correct,S,1025.0,6057483.0,6073835.0,6057483.0
324,right,long,right,long,True,2400.0,correct,S,719.0,6073835.0,6090846.0,6073835.0
325,left,short,left,short,True,600.0,correct,S,1216.0,6090846.0,6104156.0,6090846.0
326,left,short,left,short,True,1380.0,correct,S,968.0,6104156.0,6123853.0,6104156.0
327,right,long,right,long,True,1950.0,correct,S,715.0,6123853.0,6137444.0,6123853.0
328,right,long,right,long,True,1620.0,correct,S,906.0,6137444.0,6149958.0,6137444.0
329,left,short,left,short,True,600.0,correct,S,842.0,6149958.0,6161918.0,6149958.0
330,left,short,left,short,True,600.0,correct,S,945.0,6161918.0,6177666.0,6161918.0
331,right,long,right,long,True,1620.0,correct,S,936.0,6177666.0,6192318.0,6177666.0
332,left,short,left,short,True,1260.0,correct,S,951.0,6192318.0,6210341.0,6192318.0
333,right,long,right,long,True,1950.0,broken,S,661.0,6210341.0,6227442.0,6210341.0
334,left,short,left,short,True,1050.0,correct,S,1021.0,6227442.0,6236559.0,6227442.0
335,right,long,right,long,True,1620.0,correct,S,666.0,6236559.0,6254098.0,6236559.0
336,right,long,left,short,True,1380.0,incorrect,S,810.0,6254098.0,6274555.0,6254098.0
337,left,short,left,short,True,1260.0,broken,S,1051.0,6274555.0,6289759.0,6274555.0
338,right,long,right,long,True,1620.0,correct,S,1608.0,6289759.0,6300505.0,6289759.0
339,right,long,left,short,True,1380.0,incorrect,S,1257.0,6300505.0,6322738.0,6300505.0
340,right,long,right,long,True,2400.0,correct,S,805.0,6322738.0,6334231.0,6322738.0
341,left,short,right,long,True,1620.0,incorrect,S,876.0,6334231.0,6358477.0,6334231.0
342,left,short,left,short,True,1260.0,broken,S,1133.0,6358477.0,6370734.0,6358477.0
343,left,short,left,short,True,1380.0,correct,S,1116.0,6370734.0,6384169.0,6370734.0
344,left,short,left,short,True,600.0,correct,S,1312.0,6384169.0,6397612.0,6384169.0
345,right,long,right,long,True,2400.0,correct,S,751.0,6397612.0,6414017.0,6397612.0
346,right,long,right,long,True,1950.0,correct,S,763.0,6414017.0,6424666.0,6414017.0
347,right,long,right,long,True,1950.0,correct,S,717.0,6424666.0,6435311.0,6424666.0
348,,,right,long,False,2400.0,broken,S,,6435311.0,6456611.0,6435311.0
349,left,short,left,short,True,1260.0,correct,S,1402.0,6456611.0,6467918.0,6456611.0
350,left,short,left,short,True,1050.0,correct,S,1081.0,6467918.0,6482488.0,6467918.0
351,right,short,right,short,True,1260.0,correct,N,758.0,6482488.0,6494181.0,6482488.0
352,left,long,right,short,True,1260.0,incorrect,N,930.0,6494181.0,6516539.0,6494181.0
353,right,short,right,short,True,1380.0,correct,N,832.0,6516539.0,6526589.0,6516539.0
354,left,long,left,long,True,1950.0,correct,N,2615.0,6526589.0,6542076.0,6526589.0
355,left,long,right,short,True,1260.0,incorrect,N,1018.0,6542076.0,6567519.0,6542076.0
356,left,long,left,long,True,1950.0,correct,N,973.0,6567519.0,6577199.0,6567519.0
357,right,short,left,long,True,1620.0,incorrect,N,771.0,6577199.0,6605264.0,6577199.0
358,left,long,left,long,True,1620.0,correct,N,1017.0,6605264.0,6623741.0,6605264.0
359,right,short,left,long,True,1620.0,incorrect,N,799.0,6623741.0,6645561.0,6623741.0
360,right,short,right,short,True,1380.0,correct,N,1065.0,6645561.0,6656523.0,6645561.0
361,left,long,left,long,True,2400.0,correct,N,886.0,6656523.0,6678872.0,6656523.0
362,left,long,left,long,True,1620.0,correct,N,1432.0,6678872.0,6693987.0,6678872.0
363,left,long,left,long,True,1620.0,correct,N,1100.0,6693987.0,6705923.0,6693987.0
364,,,left,long,False,1740.0,broken,N,,6705923.0,6728283.0,6705923.0
365,,,right,short,False,1260.0,broken,N,,6728283.0,6750414.0,6728283.0
366,right,short,right,short,True,1260.0,correct,N,772.0,6750414.0,6762339.0,6750414.0
367,,,right,short,False,1380.0,broken,N,,6762339.0,6795259.0,6762339.0
368,right,short,right,short,True,600.0,correct,N,785.0,6795259.0,6806646.0,6795259.0
369,right,short,right,short,True,1050.0,correct,N,724.0,6806646.0,6820498.0,6806646.0
370,right,short,right,short,True,1380.0,correct,N,731.0,6820498.0,6834024.0,6820498.0
371,left,long,left,long,True,2400.0,correct,N,835.0,6834024.0,6846801.0,6834024.0
372,right,short,right,short,True,1380.0,broken,N,713.0,6846801.0,6866751.0,6846801.0
373,,,right,short,False,1050.0,broken,N,,6866751.0,6885857.0,6866751.0
374,right,short,left,long,True,1620.0,incorrect,N,831.0,6885857.0,6906022.0,6885857.0
375,left,long,left,long,True,2400.0,correct,N,746.0,6906022.0,6915377.0,6906022.0
376,left,long,right,short,True,1380.0,incorrect,N,1360.0,6915377.0,6944575.0,6915377.0
377,right,short,right,short,True,600.0,correct,N,1751.0,6944575.0,7033448.0,6944575.0
378,right,short,right,short,True,1260.0,correct,N,937.0,7033448.0,7060050.0,7033448.0
379,left,long,left,long,True,2400.0,correct,N,902.0,7060050.0,7072557.0,7060050.0
380,left,long,left,long,True,2400.0,correct,N,1225.0,7072557.0,7088685.0,7072557.0
381,right,short,right,short,True,1260.0,correct,N,788.0,7088685.0,7120841.0,7088685.0
382,right,short,left,long,True,1740.0,incorrect,N,1269.0,7120841.0,7143675.0,7120841.0
383,right,short,right,short,True,600.0,correct,N,957.0,7143675.0,7153927.0,7143675.0
