,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
317,right,short,right,short,True,600.0,correct,N,777.0,7276570.0,7287843.0,7276570.0
318,right,short,right,short,True,1260.0,broken,N,1058.0,7287843.0,7309304.0,7287843.0
319,right,short,right,short,True,1050.0,broken,N,1591.0,7309304.0,7322222.0,7309304.0
320,right,short,right,short,True,1260.0,correct,N,752.0,7322222.0,7333486.0,7322222.0
321,right,short,left,long,True,1740.0,incorrect,N,605.0,7333486.0,7369692.0,7333486.0
322,right,short,right,short,True,1260.0,broken,N,730.0,7369692.0,7381837.0,7369692.0
323,left,long,left,long,True,1740.0,broken,N,845.0,7381837.0,7405642.0,7381837.0
324,right,short,right,short,True,600.0,correct,N,1053.0,7405642.0,7436435.0,7405642.0
325,right,short,left,long,True,1620.0,incorrect,N,719.0,7436435.0,7458068.0,7436435.0
326,left,long,left,long,True,1950.0,correct,N,934.0,7458068.0,7476159.0,7458068.0
327,left,long,left,long,True,2400.0,correct,N,1401.0,7476159.0,7536893.0,7476159.0
328,right,short,right,short,True,1380.0,broken,N,634.0,7536893.0,7555038.0,7536893.0
329,right,short,right,short,True,1050.0,correct,N,770.0,7555038.0,7590200.0,7555038.0
330,right,short,right,short,True,1260.0,correct,N,654.0,7590200.0,7603093.0,7590200.0
331,left,long,left,long,True,1620.0,broken,N,992.0,7603093.0,7614807.0,7603093.0
332,right,short,left,long,True,1740.0,incorrect,N,704.0,7614807.0,7638467.0,7614807.0
333,right,short,right,short,True,1260.0,broken,N,658.0,7638467.0,7650356.0,7638467.0
334,right,short,right,short,True,1260.0,correct,N,701.0,7650356.0,7663911.0,7650356.0
335,,,left,long,False,1620.0,broken,N,,7663911.0,7699476.0,7663911.0
336,left,long,right,short,True,1260.0,incorrect,N,1127.0,7699476.0,7719987.0,7699476.0
337,right,short,right,short,True,600.0,correct,N,781.0,7719987.0,7731733.0,7719987.0
338,right,short,right,short,True,1050.0,correct,N,1249.0,7731733.0,7756060.0,7731733.0
339,right,long,left,short,True,1260.0,incorrect,S,994.0,7756060.0,7786868.0,7756060.0
340,left,short,left,short,True,600.0,correct,S,961.0,7786868.0,7796672.0,7786868.0
341,left,short,left,short,True,1260.0,correct,S,983.0,7796672.0,7814404.0,7796672.0
342,right,long,right,long,True,1740.0,broken,S,677.0,7814404.0,7829376.0,7814404.0
343,right,long,left,short,True,1380.0,incorrect,S,683.0,7829376.0,7852433.0,7829376.0
344,,,right,long,False,1620.0,broken,S,,7852433.0,7872193.0,7852433.0
345,right,long,right,long,True,1620.0,correct,S,824.0,7872193.0,7882645.0,7872193.0
346,left,short,right,long,True,1950.0,incorrect,S,881.0,7882645.0,7913933.0,7882645.0
347,left,short,left,short,True,1260.0,correct,S,804.0,7913933.0,7931957.0,7913933.0
348,left,short,left,short,True,1050.0,broken,S,961.0,7931957.0,7957609.0,7931957.0
349,,,left,short,False,1260.0,broken,S,,7957609.0,7977792.0,7957609.0
350,right,long,right,long,True,1620.0,correct,S,637.0,7977792.0,7988511.0,7977792.0
351,left,short,left,short,True,1050.0,correct,S,794.0,7988511.0,8014324.0,7988511.0
352,right,long,left,short,True,1260.0,incorrect,S,1700.0,8014324.0,8047844.0,8014324.0
353,left,short,left,short,True,1050.0,correct,S,876.0,8047844.0,8058619.0,8047844.0
354,right,long,right,long,True,1950.0,correct,S,713.0,8058619.0,8081586.0,8058619.0
355,right,long,right,long,True,1620.0,correct,S,778.0,8081586.0,8094437.0,8081586.0
356,left,short,left,short,True,1050.0,broken,S,952.0,8094437.0,8108666.0,8094437.0
357,left,short,left,short,True,1050.0,correct,S,1007.0,8108666.0,8118906.0,8108666.0
358,left,short,left,short,True,600.0,correct,S,812.0,8118906.0,8138205.0,8118906.0
359,left,short,left,short,True,600.0,correct,S,896.0,8138205.0,8157070.0,8138205.0
360,right,long,right,long,True,1740.0,correct,S,694.0,8157070.0,8176811.0,8157070.0
361,left,short,left,short,True,600.0,broken,S,857.0,8176811.0,8187427.0,8176811.0
362,left,short,left,short,True,1260.0,broken,S,1435.0,8187427.0,8207849.0,8187427.0
363,left,short,left,short,True,600.0,correct,S,1128.0,8207849.0,8219784.0,8207849.0
364,right,long,left,short,True,1380.0,incorrect,S,1002.0,8219784.0,8247568.0,8219784.0
365,left,short,left,short,True,1260.0,correct,S,1067.0,8247568.0,8259417.0,8247568.0
366,left,short,left,short,True,1050.0,broken,S,1312.0,8259417.0,8280916.0,8259417.0
367,right,long,right,long,True,1950.0,correct,S,748.0,8280916.0,8291179.0,8280916.0
368,right,long,right,long,True,1950.0,correct,S,759.0,8291179.0,8306671.0,8291179.0
369,left,short,left,short,True,600.0,correct,S,835.0,8306671.0,8323349.0,8306671.0
370,right,long,right,long,True,2400.0,correct,S,829.0,8323349.0,8334198.0,8323349.0
371,right,long,right,long,True,1620.0,correct,S,872.0,8334198.0,8351074.0,8334198.0
372,left,short,left,short,True,600.0,correct,S,1016.0,8351074.0,8372018.0,8351074.0
373,right,long,left,short,True,1380.0,incorrect,S,1395.0,8372018.0,8417884.0,8372018.0
374,left,short,right,long,True,1950.0,incorrect,S,1210.0,8417884.0,8437570.0,8417884.0
375,right,long,left,short,True,1260.0,incorrect,S,811.0,8437570.0,8457380.0,8437570.0
376,,,left,short,False,1380.0,broken,S,,8457380.0,8477583.0,8457380.0
377,right,long,right,long,True,1740.0,correct,S,727.0,8477583.0,8493109.0,8477583.0
378,right,long,right,long,True,1620.0,broken,S,1385.0,8493109.0,8545445.0,8493109.0
379,,,right,long,False,2400.0,broken,S,,8545445.0,8572203.0,8545445.0
380,left,short,left,short,True,1380.0,correct,S,961.0,8572203.0,8582664.0,8572203.0
381,right,long,left,short,True,1380.0,incorrect,S,913.0,8582664.0,8616196.0,8582664.0
382,right,long,left,short,True,1380.0,incorrect,S,1786.0,8616196.0,8636496.0,8616196.0
383,right,long,right,long,True,2400.0,correct,S,825.0,8636496.0,8646926.0,8636496.0
384,left,short,right,long,True,1620.0,incorrect,S,1225.0,8646926.0,8684732.0,8646926.0
385,left,short,left,short,True,1050.0,correct,S,1849.0,8684732.0,8706273.0,8684732.0
386,right,short,right,short,True,600.0,correct,N,728.0,8706273.0,8732553.0,8706273.0
387,left,long,left,long,True,2400.0,correct,N,780.0,8732553.0,8754241.0,8732553.0
388,right,short,right,short,True,1050.0,correct,N,1342.0,8754241.0,8770511.0,8754241.0
389,right,short,right,short,True,600.0,correct,N,1493.0,8770511.0,8788145.0,8770511.0
390,right,short,right,short,True,1260.0,correct,N,711.0,8788145.0,8805598.0,8788145.0
391,right,short,right,short,True,600.0,correct,N,1624.0,8805598.0,8825277.0,8805598.0
392,left,long,left,long,True,1950.0,broken,N,775.0,8825277.0,8851837.0,8825277.0
393,left,long,left,long,True,2400.0,correct,N,1354.0,8851837.0,8862116.0,8851837.0
394,right,short,left,long,True,1620.0,broken,N,715.0,8862116.0,8900189.0,8862116.0
395,right,short,right,short,True,1050.0,broken,N,976.0,8900189.0,8924154.0,8900189.0
396,right,short,right,short,True,1050.0,correct,N,663.0,8924154.0,8936477.0,8924154.0
397,left,long,left,long,True,1740.0,correct,N,813.0,8936477.0,8961475.0,8936477.0
398,left,long,right,short,True,1260.0,incorrect,N,1065.0,8961475.0,8987047.0,8961475.0
399,right,short,right,short,True,1260.0,correct,N,869.0,8987047.0,8997250.0,8987047.0
400,left,long,left,long,True,1740.0,correct,N,863.0,8997250.0,9019617.0,8997250.0
401,right,short,right,short,True,600.0,correct,N,746.0,9019617.0,9032255.0,9019617.0
402,left,long,left,long,True,2400.0,correct,N,780.0,9032255.0,9049944.0,9032255.0
403,right,short,right,short,True,600.0,broken,N,1416.0,9049944.0,9078222.0,9049944.0
404,left,long,right,short,True,1380.0,incorrect,N,923.0,9078222.0,9099359.0,9078222.0
405,left,long,left,long,True,1620.0,broken,N,814.0,9099359.0,9109955.0,9099359.0
406,,,right,short,False,1380.0,broken,N,,9109955.0,9129462.0,9109955.0
407,left,long,left,long,True,1620.0,broken,N,957.0,9129462.0,9141801.0,9129462.0
408,right,short,left,long,True,1740.0,incorrect,N,686.0,9141801.0,9163625.0,9141801.0
409,right,short,right,short,True,600.0,broken,N,966.0,9163625.0,9173842.0,9163625.0
410,right,short,right,short,True,1260.0,correct,N,1404.0,9173842.0,9185897.0,9173842.0
411,left,long,left,long,True,2400.0,correct,N,852.0,9185897.0,9213723.0,9185897.0
412,left,long,left,long,True,1620.0,correct,N,2225.0,9213723.0,9232780.0,9213723.0
413,right,short,right,short,True,1260.0,correct,N,946.0,9232780.0,9257687.0,9232780.0
414,left,long,left,long,True,1740.0,broken,N,801.0,9257687.0,9273991.0,9257687.0
415,right,short,left,long,True,1740.0,incorrect,N,673.0,9273991.0,9294102.0,9273991.0
416,right,short,left,long,True,1740.0,incorrect,N,752.0,9294102.0,9314932.0,9294102.0
417,left,long,left,long,True,2400.0,broken,N,921.0,9314932.0,9337550.0,9314932.0
418,,,left,long,False,2400.0,broken,N,,9337550.0,9364291.0,9337550.0
419,,,left,long,False,1620.0,broken,N,,9364291.0,9403882.0,9364291.0
420,right,short,right,short,True,600.0,correct,N,937.0,9403882.0,9417797.0,9403882.0
421,left,long,left,long,True,1740.0,correct,N,1436.0,9417797.0,9445945.0,9417797.0
422,left,long,right,short,True,1380.0,incorrect,N,1487.0,9445945.0,9476407.0,9445945.0
423,,,left,long,False,1620.0,broken,N,,9476407.0,9496776.0,9476407.0
424,left,long,left,long,True,1950.0,correct,N,1618.0,9496776.0,9508575.0,9496776.0
425,right,short,right,short,True,1260.0,correct,N,714.0,9508575.0,9536970.0,9508575.0
426,left,long,left,long,True,2400.0,correct,N,929.0,9536970.0,9548035.0,9536970.0
427,right,short,right,short,True,1380.0,correct,N,714.0,9548035.0,9572262.0,9548035.0
