time,stimulus,condition,decision,neuron_0,neuron_1,neuron_2,neuron_3,neuron_4,neuron_5,neuron_6,neuron_7,neuron_8,neuron_9,neuron_10,neuron_11,neuron_12,neuron_13,neuron_14,neuron_15,neuron_16,neuron_17,neuron_18,neuron_19,neuron_20,neuron_21,neuron_22,neuron_23,neuron_24,neuron_25,neuron_26,neuron_27,neuron_28,neuron_29,neuron_30,neuron_31,neuron_32,neuron_33,neuron_34,neuron_35,neuron_36,neuron_37,neuron_38,neuron_39,neuron_40,neuron_41,neuron_42,neuron_43,neuron_44,neuron_45,neuron_46,neuron_47,neuron_48,neuron_49
276,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,10.0,6.0,0.0,0.0,0.0,3.0,15.0,10.0,0.0,0.0,0.0,0.0,9.0,10.0,2.0,0.0,0.0,0.0,9.0,8.0,4.0,0.0,0.0,0.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0,10.0,6.0,1.0,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0.0,0.0,4.0,7.0
277,0.0,0.0,1.0,3.0,0.0,0.0,0.0,7.0,11.0,5.0,0.0,0.0,0.0,2.0,10.0,11.0,0.0,0.0,0.0,0.0,7.0,11.0,4.0,0.0,0.0,0.0,10.0,11.0,5.0,0.0,0.0,0.0,1.0,10.0,5.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,7.0,16.0,4.0,0.0,0.0,0.0,12.0,8.0
278,0.0,0.0,1.0,7.0,0.0,0.0,0.0,4.0,8.0,5.0,0.0,0.0,0.0,3.0,8.0,11.0,0.0,0.0,0.0,0.0,10.0,6.0,2.0,0.0,0.0,0.0,8.0,9.0,4.0,0.0,0.0,0.0,2.0,10.0,6.0,0.0,0.0,0.0,1.0,13.0,3.0,1.0,0.0,0.0,0.0,4.0,9.0,3.0,0.0,0.0,0.0,13.0,13.0
279,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,10.0,6.0,0.0,0.0,0.0,2.0,11.0,11.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,8.0,12.0,8.0,0.0,0.0,0.0,1.0,12.0,8.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,8.0,14.0,5.0,0.0,0.0,0.0,3.0,8.0
280,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,13.0,6.0,0.0,0.0,0.0,1.0,11.0,9.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,1.0,4.0,7.0,2.0,0.0,0.0,0.0,14.0,10.0,3.0,0.0,0.0,0.0,8.0,7.0
281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,9.0,7.0,0.0,0.0,0.0,3.0,10.0,7.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,3.0,8.0,4.0,0.0,0.0,0.0,1.0,7.0,11.0,0.0,0.0,0.0,0.0,8.0,7.0,5.0,0.0,0.0,0.0,6.0,11.0
282,0.0,0.0,1.0,4.0,0.0,0.0,0.0,7.0,10.0,7.0,0.0,0.0,0.0,3.0,13.0,6.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,5.0,11.0,6.0,0.0,0.0,0.0,2.0,14.0,8.0,1.0,0.0,0.0,0.0,11.0,8.0,3.0,0.0,0.0,0.0,6.0,9.0
283,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,12.0,2.0,0.0,0.0,0.0,4.0,16.0,8.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,10.0,15.0,2.0,0.0,0.0,0.0,1.0,12.0,6.0,0.0,0.0,0.0,3.0,15.0,4.0,0.0,0.0,0.0,0.0,5.0,12.0,2.0,0.0,0.0,0.0,5.0,10.0
284,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,11.0,6.0,0.0,0.0,0.0,3.0,10.0,7.0,0.0,0.0,0.0,0.0,6.0,11.0,1.0,0.0,0.0,0.0,7.0,4.0,6.0,0.0,0.0,0.0,2.0,8.0,9.0,0.0,0.0,0.0,1.0,15.0,9.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,7.0,6.0
285,0.0,0.0,2.0,1.0,0.0,0.0,0.0,15.0,11.0,5.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,0.0,0.0,0.0,6.0,10.0,7.0,0.0,0.0,0.0,1.0,7.0,11.0,0.0,0.0,0.0,0.0,11.0,8.0,6.0,0.0,0.0,0.0,8.0,12.0
286,0.0,0.0,2.0,3.0,0.0,0.0,0.0,7.0,12.0,4.0,0.0,0.0,0.0,3.0,9.0,11.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,6.0,11.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,5.0,9.0,13.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,7.0,3.0
287,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,0.0,0.0,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,9.0,6.0,2.0,0.0,0.0,0.0,7.0,13.0,3.0,0.0,0.0,0.0,9.0,7.0,4.0,0.0,0.0,0.0,3.0,9.0,8.0,0.0,0.0,0.0,0.0,8.0,17.0,4.0,0.0,0.0,0.0,4.0,10.0
288,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,9.0,7.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,7.0,12.0,1.0,0.0,0.0,0.0,6.0,15.0,4.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,7.0,14.0,1.0,0.0,0.0,0.0,3.0,9.0
289,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,6.0,12.0,0.0,0.0,0.0,3.0,8.0,10.0,0.0,0.0,0.0,1.0,10.0,7.0,1.0,0.0,0.0,0.0,7.0,11.0,1.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,12.0,10.0,1.0,0.0,0.0,0.0,8.0,6.0
290,0.0,0.0,2.0,3.0,0.0,0.0,0.0,6.0,13.0,5.0,0.0,0.0,0.0,2.0,12.0,7.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,5.0,0.0,0.0,0.0,3.0,11.0,7.0,0.0,0.0,0.0,2.0,15.0,10.0,0.0,0.0,0.0,0.0,4.0,12.0,3.0,0.0,0.0,0.0,7.0,10.0
291,0.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0,6.0,4.0,0.0,0.0,0.0,5.0,4.0,9.0,0.0,0.0,0.0,1.0,6.0,8.0,3.0,0.0,0.0,0.0,2.0,10.0,4.0,0.0,0.0,0.0,3.0,7.0,6.0,0.0,0.0,0.0,1.0,10.0,8.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,8.0,6.0
292,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,7.0,5.0,0.0,0.0,0.0,3.0,9.0,9.0,0.0,0.0,0.0,3.0,10.0,9.0,0.0,0.0,0.0,0.0,4.0,13.0,2.0,0.0,0.0,0.0,9.0,13.0,6.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,12.0,14.0,3.0,0.0,0.0,0.0,5.0,10.0
293,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,0.0,0.0,0.0,1.0,8.0,6.0,0.0,0.0,0.0,1.0,10.0,3.0,1.0,0.0,0.0,0.0,6.0,10.0,3.0,0.0,0.0,0.0,3.0,5.0,9.0,0.0,0.0,0.0,2.0,8.0,10.0,0.0,0.0,0.0,0.0,7.0,9.0,3.0,0.0,0.0,0.0,11.0,15.0
294,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,17.0,1.0,0.0,0.0,0.0,4.0,11.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,11.0,3.0,0.0,0.0,0.0,9.0,8.0,2.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,11.0,5.0,5.0,0.0,0.0,0.0,10.0,12.0
295,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,9.0,7.0,0.0,0.0,0.0,7.0,18.0,5.0,0.0,0.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0,5.0,11.0,5.0,0.0,0.0,0.0,4.0,6.0,10.0,0.0,0.0,0.0,2.0,11.0,7.0,0.0,0.0,0.0,0.0,7.0,13.0,4.0,0.0,0.0,0.0,4.0,12.0
296,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,12.0,4.0,0.0,0.0,0.0,1.0,9.0,10.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,9.0,8.0,3.0,0.0,0.0,0.0,12.0,7.0,5.0,0.0,0.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,5.0,6.0
297,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,10.0,5.0,0.0,0.0,0.0,5.0,8.0,5.0,0.0,0.0,0.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,12.0,10.0,4.0,0.0,0.0,0.0,9.0,9.0,10.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,0.0,0.0,0.0,5.0,14.0
298,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,9.0,5.0,0.0,0.0,0.0,3.0,10.0,7.0,0.0,0.0,0.0,1.0,11.0,8.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,2.0,9.0,5.0,0.0,0.0,0.0,2.0,10.0,12.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,4.0,3.0
299,0.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,13.0,2.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,10.0,12.0,0.0,0.0,0.0,0.0,10.0,14.0,3.0,0.0,0.0,0.0,9.0,15.0,5.0,0.0,0.0,0.0,3.0,6.0,9.0,0.0,0.0,0.0,1.0,13.0,5.0,1.0,0.0,0.0,0.0,4.0,15.0
300,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,16.0,3.0,0.0,0.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.0,6.0,16.0,2.0,0.0,0.0,0.0,1.0,11.0,9.0,0.0,0.0,0.0,1.0,14.0,9.0,0.0,0.0,0.0,0.0,13.0,12.0
301,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,12.0,2.0,0.0,0.0,0.0,8.0,12.0,6.0,0.0,0.0,0.0,1.0,10.0,9.0,0.0,0.0,0.0,0.0,6.0,11.0,3.0,0.0,0.0,0.0,2.0,11.0,2.0,0.0,0.0,0.0,5.0,8.0,14.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,9.0,7.0
302,1.0,1.0,2.0,3.0,0.0,0.0,0.0,9.0,9.0,8.0,0.0,0.0,0.0,3.0,12.0,3.0,0.0,0.0,0.0,3.0,8.0,12.0,0.0,0.0,0.0,0.0,12.0,7.0,4.0,0.0,0.0,0.0,7.0,13.0,7.0,0.0,0.0,0.0,7.0,11.0,6.0,0.0,0.0,0.0,0.0,14.0,3.0,3.0,0.0,0.0,0.0,8.0,7.0
303,3.0,1.0,1.0,2.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,0.0,0.0,8.0,11.0,3.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,10.0,11.0,4.0,0.0,0.0,0.0,3.0,7.0,8.0,0.0,0.0,0.0,1.0,10.0,8.0,0.0,0.0,0.0,0.0,5.0,8.0
304,3.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,12.0,3.0,0.0,0.0,0.0,1.0,10.0,7.0,0.0,0.0,0.0,2.0,13.0,10.0,0.0,0.0,0.0,0.0,9.0,6.0,4.0,0.0,0.0,0.0,13.0,13.0,3.0,0.0,0.0,0.0,4.0,9.0,10.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,9.0,11.0
305,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,9.0,2.0,0.0,0.0,0.0,4.0,14.0,9.0,0.0,0.0,0.0,4.0,12.0,7.0,0.0,0.0,0.0,0.0,9.0,4.0,4.0,0.0,0.0,0.0,4.0,9.0,6.0,0.0,0.0,0.0,2.0,10.0,7.0,0.0,0.0,0.0,1.0,11.0,11.0,1.0,0.0,0.0,0.0,7.0,7.0
306,1.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,9.0,8.0,0.0,0.0,0.0,5.0,11.0,8.0,0.0,0.0,0.0,1.0,10.0,7.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,9.0,8.0,3.0,0.0,0.0,0.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,0.0,0.0,0.0,8.0,13.0
307,3.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,0.0,0.0,0.0,6.0,13.0,9.0,0.0,0.0,0.0,2.0,9.0,13.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,3.0,10.0,5.0,0.0,0.0,0.0,5.0,12.0,10.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,7.0,7.0
308,2.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,8.0,4.0,0.0,0.0,0.0,5.0,9.0,9.0,0.0,0.0,0.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,2.0,7.0,6.0,0.0,0.0,0.0,4.0,9.0,4.0,0.0,0.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,6.0,14.0
309,3.0,1.0,2.0,2.0,0.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.0,8.0,9.0,2.0,0.0,0.0,0.0,3.0,9.0,8.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,10.0,10.0,12.0,0.0,0.0,0.0,2.0,6.0,12.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,9.0,8.0
310,3.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,0.0,0.0,0.0,4.0,10.0,6.0,0.0,0.0,0.0,1.0,8.0,10.0,0.0,0.0,0.0,0.0,11.0,10.0,2.0,0.0,0.0,0.0,7.0,14.0,6.0,0.0,0.0,0.0,4.0,11.0,6.0,0.0,0.0,0.0,1.0,15.0,8.0,0.0,0.0,0.0,0.0,4.0,12.0
311,3.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,11.0,2.0,0.0,0.0,0.0,4.0,10.0,2.0,0.0,0.0,0.0,3.0,13.0,8.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,4.0,12.0,4.0,0.0,0.0,0.0,2.0,11.0,10.0,0.0,0.0,0.0,2.0,12.0,7.0,0.0,0.0,0.0,0.0,8.0,14.0
312,3.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,11.0,4.0,0.0,0.0,0.0,4.0,13.0,2.0,0.0,0.0,0.0,3.0,9.0,7.0,0.0,0.0,0.0,0.0,10.0,10.0,3.0,0.0,0.0,0.0,8.0,12.0,2.0,0.0,0.0,0.0,5.0,11.0,7.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,5.0,11.0
313,1.0,1.0,2.0,1.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,5.0,13.0,8.0,0.0,0.0,0.0,4.0,16.0,7.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.0,0.0,4.0,14.0,3.0,0.0,0.0,0.0,5.0,13.0,4.0,0.0,0.0,0.0,1.0,10.0,9.0,0.0,0.0,0.0,0.0,3.0,8.0
314,3.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,13.0,2.0,0.0,0.0,0.0,2.0,8.0,3.0,0.0,0.0,0.0,2.0,16.0,10.0,0.0,0.0,0.0,0.0,8.0,9.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,6.0,12.0,8.0,0.0,0.0,0.0,1.0,12.0,11.0,0.0,0.0,0.0,0.0,7.0,12.0
315,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,11.0,2.0,0.0,0.0,0.0,6.0,8.0,4.0,0.0,0.0,0.0,3.0,8.0,7.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,11.0,10.0,2.0,0.0,0.0,0.0,7.0,10.0,5.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,6.0,12.0
316,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,0.0,0.0,0.0,5.0,11.0,6.0,0.0,0.0,0.0,4.0,7.0,11.0,0.0,0.0,0.0,0.0,14.0,8.0,2.0,0.0,0.0,0.0,10.0,7.0,7.0,0.0,0.0,0.0,7.0,6.0,3.0,0.0,0.0,0.0,6.0,11.0,5.0,0.0,0.0,0.0,0.0,7.0,11.0
317,2.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,11.0,6.0,0.0,0.0,0.0,3.0,11.0,7.0,0.0,0.0,0.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,9.0,8.0,4.0,0.0,0.0,0.0,5.0,9.0,8.0,0.0,0.0,0.0,1.0,11.0,5.0,0.0,0.0,0.0,0.0,9.0,8.0
318,2.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,2.0,12.0,9.0,0.0,0.0,0.0,0.0,7.0,10.0,1.0,0.0,0.0,0.0,8.0,7.0,3.0,0.0,0.0,0.0,4.0,6.0,10.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,7.0,7.0
319,2.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,4.0,0.0,0.0,0.0,5.0,6.0,4.0,0.0,0.0,0.0,4.0,12.0,4.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,3.0,12.0,5.0,0.0,0.0,0.0,9.0,12.0,7.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,4.0,11.0
320,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,9.0,1.0,0.0,0.0,0.0,2.0,10.0,5.0,0.0,0.0,0.0,3.0,7.0,12.0,0.0,0.0,0.0,1.0,12.0,13.0,1.0,0.0,0.0,0.0,7.0,11.0,1.0,0.0,0.0,0.0,9.0,12.0,3.0,0.0,0.0,0.0,4.0,7.0,10.0,0.0,0.0,0.0,0.0,15.0,5.0
321,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,8.0,2.0,0.0,0.0,0.0,8.0,5.0,4.0,0.0,0.0,0.0,3.0,17.0,9.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,9.0,8.0,6.0,0.0,0.0,0.0,5.0,15.0,6.0,0.0,0.0,0.0,3.0,13.0,10.0,0.0,0.0,0.0,0.0,14.0,12.0
322,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,11.0,1.0,0.0,0.0,0.0,2.0,7.0,4.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,9.0,9.0,1.0,0.0,0.0,0.0,6.0,7.0,6.0,0.0,0.0,0.0,5.0,12.0,5.0,0.0,0.0,0.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,8.0,10.0
323,2.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,14.0,1.0,0.0,0.0,0.0,3.0,8.0,9.0,0.0,0.0,0.0,2.0,5.0,8.0,0.0,0.0,0.0,2.0,8.0,6.0,1.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,8.0,7.0,7.0,0.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,6.0,16.0
324,2.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,5.0,9.0,2.0,0.0,0.0,0.0,6.0,10.0,4.0,0.0,0.0,0.0,3.0,9.0,4.0,1.0,0.0,0.0,0.0,5.0,12.0,2.0,0.0,0.0,0.0,7.0,12.0,4.0,0.0,0.0,0.0,4.0,4.0,11.0,0.0,0.0,0.0,0.0,6.0,11.0
325,1.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,10.0,1.0,0.0,0.0,0.0,6.0,8.0,1.0,0.0,0.0,0.0,3.0,9.0,10.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,0.0,0.0,5.0,10.0,8.0,0.0,0.0,0.0,0.0,8.0,10.0
326,1.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,8.0,3.0,0.0,0.0,0.0,6.0,4.0,3.0,0.0,0.0,0.0,2.0,5.0,8.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,8.0,13.0,3.0,0.0,0.0,0.0,3.0,10.0,8.0,0.0,0.0,0.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,13.0,7.0
327,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,13.0,3.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,0.0,0.0,0.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,0.0,0.0,0.0,6.0,10.0,9.0,0.0,0.0,0.0,1.0,11.0,6.0,0.0,0.0,0.0,0.0,12.0,4.0
328,3.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0,2.0,0.0,0.0,0.0,11.0,11.0,6.0,0.0,0.0,0.0,3.0,8.0,8.0,0.0,0.0,0.0,1.0,10.0,4.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,5.0,15.0,3.0,0.0,0.0,0.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,8.0,13.0
329,3.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,4.0,12.0,4.0,0.0,0.0,0.0,4.0,10.0,5.0,0.0,0.0,0.0,1.0,6.0,11.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,8.0,6.0,4.0,0.0,0.0,0.0,5.0,8.0,7.0,0.0,0.0,0.0,0.0,13.0,8.0
330,3.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,12.0,2.0,0.0,0.0,0.0,10.0,21.0,10.0,0.0,0.0,0.0,6.0,6.0,10.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,9.0,6.0,6.0,0.0,0.0,0.0,8.0,8.0,3.0,0.0,0.0,0.0,3.0,9.0,13.0,0.0,0.0,0.0,2.0,12.0,13.0
331,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,6.0,5.0,10.0,0.0,0.0,0.0,2.0,7.0,9.0,0.0,0.0,0.0,0.0,13.0,6.0,1.0,0.0,0.0,0.0,6.0,8.0,7.0,0.0,0.0,0.0,2.0,13.0,6.0,0.0,0.0,0.0,1.0,8.0,4.0
332,3.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0,6.0,8.0,4.0,0.0,0.0,0.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,4.0,14.0,2.0,0.0,0.0,0.0,2.0,7.0,8.0,0.0,0.0,0.0,2.0,7.0,3.0,0.0,0.0,0.0,1.0,5.0,11.0
333,2.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,5.0,1.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,5.0,9.0,5.0,0.0,0.0,0.0,2.0,11.0,8.0,0.0,0.0,0.0,0.0,5.0,10.0,2.0,0.0,0.0,0.0,5.0,18.0,7.0,0.0,0.0,0.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,10.0,7.0
334,2.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,0.0,0.0,0.0,3.0,7.0,2.0,0.0,0.0,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,7.0,9.0,3.0,0.0,0.0,0.0,7.0,13.0,3.0,0.0,0.0,0.0,2.0,9.0,3.0,0.0,0.0,0.0,0.0,6.0,13.0
335,3.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,7.0,15.0,5.0,0.0,0.0,0.0,5.0,14.0,5.0,0.0,0.0,0.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,9.0,9.0,2.0,0.0,0.0,0.0,7.0,8.0,5.0,0.0,0.0,0.0,6.0,13.0,9.0,0.0,0.0,0.0,0.0,9.0,8.0
336,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,5.0,12.0,6.0,0.0,0.0,0.0,3.0,8.0,7.0,0.0,0.0,0.0,5.0,13.0,6.0,0.0,0.0,0.0,0.0,8.0,9.0,1.0,0.0,0.0,0.0,7.0,12.0,6.0,0.0,0.0,0.0,3.0,10.0,8.0,0.0,0.0,0.0,1.0,7.0,11.0
337,3.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,7.0,8.0,5.0,0.0,0.0,0.0,5.0,12.0,3.0,0.0,0.0,0.0,3.0,10.0,10.0,0.0,0.0,0.0,0.0,11.0,10.0,2.0,0.0,0.0,0.0,8.0,7.0,3.0,0.0,0.0,0.0,4.0,11.0,6.0,0.0,0.0,0.0,0.0,7.0,17.0
338,3.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0,14.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,6.0,12.0,4.0,0.0,0.0,0.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,0.0,0.0,0.0,11.0,12.0,3.0,0.0,0.0,0.0,9.0,16.0,7.0,0.0,0.0,0.0,3.0,12.0,9.0
