,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
319,right,short,right,short,True,1380.0,correct,N,940.0,7421960.0,7448781.0,7421960.0
320,left,long,left,long,True,2400.0,correct,N,990.0,7448781.0,7478239.0,7448781.0
321,,,left,long,False,1620.0,,N,,7478239.0,7513389.0,7478239.0
322,right,short,right,short,True,1260.0,correct,N,1453.0,7513389.0,7526497.0,7513389.0
323,right,short,right,short,True,1050.0,correct,N,765.0,7526497.0,7539989.0,7526497.0
324,,,left,short,False,1050.0,,S,,7539989.0,7560324.0,7539989.0
325,right,long,right,long,True,1620.0,correct,S,909.0,7560324.0,7582251.0,7560324.0
326,left,short,left,short,True,1380.0,correct,S,3004.0,7582251.0,7595691.0,7582251.0
327,right,long,left,short,True,1380.0,incorrect,S,683.0,7595691.0,7621615.0,7595691.0
328,left,short,right,long,True,1740.0,incorrect,S,785.0,7621615.0,7644094.0,7621615.0
329,right,long,right,long,True,1950.0,correct,S,760.0,7644094.0,7654764.0,7644094.0
330,right,long,right,long,True,1620.0,correct,S,1256.0,7654764.0,7679131.0,7654764.0
331,right,long,right,long,True,1620.0,correct,S,1491.0,7679131.0,7691505.0,7679131.0
332,right,long,right,long,True,1620.0,correct,S,1317.0,7691505.0,7706006.0,7691505.0
333,left,short,left,short,True,1260.0,correct,S,1053.0,7706006.0,7717612.0,7706006.0
334,right,long,right,long,True,1950.0,correct,S,696.0,7717612.0,7738820.0,7717612.0
335,left,short,left,short,True,1380.0,correct,S,910.0,7738820.0,7761291.0,7738820.0
336,left,short,left,short,True,600.0,correct,S,2213.0,7761291.0,7773845.0,7761291.0
337,right,long,left,short,True,1260.0,incorrect,S,1022.0,7773845.0,7809724.0,7773845.0
338,,,right,long,False,1740.0,,S,,7809724.0,7831359.0,7809724.0
339,left,short,left,short,True,1260.0,correct,S,809.0,7831359.0,7841520.0,7831359.0
340,right,long,right,long,True,1950.0,correct,S,1147.0,7841520.0,7870289.0,7841520.0
341,right,long,right,long,True,1740.0,correct,S,721.0,7870289.0,7884874.0,7870289.0
342,right,long,right,long,True,1950.0,correct,S,814.0,7884874.0,7907468.0,7884874.0
343,right,long,left,short,True,1260.0,incorrect,S,842.0,7907468.0,7936425.0,7907468.0
344,left,short,right,long,True,1620.0,incorrect,S,906.0,7936425.0,7959533.0,7936425.0
345,,,right,long,False,1950.0,,S,,7959533.0,8022356.0,7959533.0
346,left,short,left,short,True,1380.0,correct,S,1819.0,8022356.0,8056679.0,8022356.0
347,right,long,right,long,True,1740.0,correct,S,918.0,8056679.0,8072330.0,8056679.0
348,right,long,right,long,True,2400.0,correct,S,1449.0,8072330.0,8087230.0,8072330.0
349,left,short,left,short,True,1260.0,correct,S,1121.0,8087230.0,8121935.0,8087230.0
350,right,long,right,long,True,2400.0,correct,S,644.0,8121935.0,8145263.0,8121935.0
351,left,short,left,short,True,1260.0,correct,S,1356.0,8145263.0,8159718.0,8145263.0
352,left,short,left,short,True,1050.0,correct,S,1075.0,8159718.0,8180512.0,8159718.0
353,left,short,right,long,True,1620.0,incorrect,S,1331.0,8180512.0,8218688.0,8180512.0
354,right,long,right,long,True,1950.0,correct,S,762.0,8218688.0,8229075.0,8218688.0
355,left,short,right,long,True,1740.0,incorrect,S,1023.0,8229075.0,8259442.0,8229075.0
356,left,short,left,short,True,1260.0,correct,S,1117.0,8259442.0,8287433.0,8259442.0
357,right,long,left,short,True,1260.0,incorrect,S,1407.0,8287433.0,8314594.0,8287433.0
358,left,short,right,long,True,2400.0,incorrect,S,1373.0,8314594.0,8334631.0,8314594.0
359,left,short,left,short,True,1380.0,correct,S,1286.0,8334631.0,8362616.0,8334631.0
360,,,right,long,False,1950.0,,S,,8362616.0,8397088.0,8362616.0
361,left,short,right,long,True,2400.0,incorrect,S,1270.0,8397088.0,8417036.0,8397088.0
362,right,long,right,long,True,1620.0,correct,S,1886.0,8417036.0,8428059.0,8417036.0
363,,,left,short,False,1260.0,,S,,8428059.0,8466879.0,8428059.0
