,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
321,left,short,left,short,True,600.0,correct,S,981.0,5938189.0,5990392.0,5938189.0
322,left,short,left,short,True,1260.0,correct,S,1139.0,5990392.0,6003158.0,5990392.0
323,right,long,left,short,True,1380.0,incorrect,S,696.0,6003158.0,6025491.0,6003158.0
324,left,short,left,short,True,600.0,correct,S,980.0,6025491.0,6038646.0,6025491.0
325,left,short,left,short,True,1260.0,correct,S,1368.0,6038646.0,6050179.0,6038646.0
326,left,short,left,short,True,1260.0,broken,S,1100.0,6050179.0,6063582.0,6050179.0
327,left,short,left,short,True,1050.0,correct,S,1134.0,6063582.0,6073716.0,6063582.0
328,right,long,right,long,True,1950.0,correct,S,858.0,6073716.0,6093370.0,6073716.0
329,right,long,left,short,True,1380.0,incorrect,S,1096.0,6093370.0,6114831.0,6093370.0
330,right,long,right,long,True,1950.0,correct,S,748.0,6114831.0,6125027.0,6114831.0
331,left,short,left,short,True,600.0,correct,S,889.0,6125027.0,6136719.0,6125027.0
332,left,short,left,short,True,600.0,correct,S,1041.0,6136719.0,6155182.0,6136719.0
333,left,short,left,short,True,1380.0,correct,S,811.0,6155182.0,6177234.0,6155182.0
334,left,short,left,short,True,1380.0,correct,S,1090.0,6177234.0,6192618.0,6177234.0
335,right,long,right,long,True,1740.0,correct,S,760.0,6192618.0,6206767.0,6192618.0
336,right,long,left,short,True,1050.0,incorrect,S,1030.0,6206767.0,6226503.0,6206767.0
337,left,short,left,short,True,600.0,broken,S,822.0,6226503.0,6236185.0,6226503.0
338,,,left,short,False,1380.0,broken,S,,6236185.0,6256601.0,6236185.0
339,left,short,left,short,True,1050.0,correct,S,979.0,6256601.0,6265731.0,6256601.0
340,left,short,left,short,True,1050.0,broken,S,1066.0,6265731.0,6278702.0,6265731.0
341,left,short,left,short,True,600.0,correct,S,871.0,6278702.0,6288828.0,6278702.0
342,right,long,left,short,True,1050.0,incorrect,S,834.0,6288828.0,6312848.0,6288828.0
343,left,short,left,short,True,1380.0,correct,S,1054.0,6312848.0,6321953.0,6312848.0
344,right,long,left,short,True,1260.0,incorrect,S,671.0,6321953.0,6349873.0,6321953.0
345,left,short,left,short,True,1380.0,correct,S,786.0,6349873.0,6359993.0,6349873.0
346,left,short,left,short,True,1380.0,correct,S,967.0,6359993.0,6376272.0,6359993.0
347,right,long,right,long,True,1620.0,correct,S,716.0,6376272.0,6389877.0,6376272.0
348,left,short,left,short,True,1260.0,correct,S,1070.0,6389877.0,6399893.0,6389877.0
349,right,long,left,short,True,1260.0,incorrect,S,1050.0,6399893.0,6423464.0,6399893.0
350,right,long,right,long,True,1620.0,correct,S,738.0,6423464.0,6433931.0,6423464.0
351,left,short,right,long,True,1620.0,incorrect,S,888.0,6433931.0,6453880.0,6433931.0
352,left,short,left,short,True,1050.0,correct,S,874.0,6453880.0,6463844.0,6453880.0
353,left,short,left,short,True,1050.0,correct,S,840.0,6463844.0,6475156.0,6463844.0
354,right,long,left,short,True,600.0,incorrect,S,2450.0,6475156.0,6495167.0,6475156.0
355,left,short,right,long,True,2400.0,incorrect,S,880.0,6495167.0,6520244.0,6495167.0
356,right,long,right,long,True,1620.0,correct,S,706.0,6520244.0,6531551.0,6520244.0
357,right,long,right,long,True,2400.0,correct,S,755.0,6531551.0,6541058.0,6531551.0
358,left,short,left,short,True,1050.0,correct,S,1039.0,6541058.0,6552527.0,6541058.0
359,right,long,right,long,True,1950.0,correct,S,664.0,6552527.0,6562912.0,6552527.0
360,right,long,right,long,True,2400.0,broken,S,817.0,6562912.0,6574043.0,6562912.0
361,left,short,left,short,True,1050.0,correct,S,1015.0,6574043.0,6589622.0,6574043.0
362,left,short,right,long,True,1620.0,incorrect,S,1238.0,6589622.0,6611426.0,6589622.0
363,right,long,right,long,True,2400.0,correct,S,840.0,6611426.0,6627696.0,6611426.0
364,left,short,left,short,True,1050.0,correct,S,1451.0,6627696.0,6642827.0,6627696.0
365,left,short,left,short,True,1050.0,correct,S,1259.0,6642827.0,6660968.0,6642827.0
366,right,long,right,long,True,1740.0,correct,S,678.0,6660968.0,6682510.0,6660968.0
367,left,short,left,short,True,1380.0,correct,S,1356.0,6682510.0,6695322.0,6682510.0
368,left,short,left,short,True,1050.0,correct,S,1130.0,6695322.0,6709736.0,6695322.0
369,right,long,left,short,True,1260.0,incorrect,S,2218.0,6709736.0,6730725.0,6709736.0
370,left,short,right,long,True,2400.0,incorrect,S,1958.0,6730725.0,6776665.0,6730725.0
371,right,long,left,short,True,1260.0,incorrect,S,704.0,6776665.0,6796965.0,6776665.0
372,right,long,right,long,True,2400.0,correct,S,1345.0,6796965.0,6817868.0,6796965.0
373,right,short,right,short,True,1260.0,correct,N,1221.0,6817868.0,6831352.0,6817868.0
374,left,long,right,short,True,600.0,incorrect,N,1095.0,6831352.0,6857699.0,6831352.0
375,left,long,left,long,True,1740.0,correct,N,734.0,6857699.0,6867470.0,6857699.0
376,right,short,right,short,True,1380.0,correct,N,782.0,6867470.0,6884385.0,6867470.0
377,left,long,left,long,True,2400.0,broken,N,939.0,6884385.0,6901569.0,6884385.0
378,,,left,long,False,1740.0,broken,N,,6901569.0,6921478.0,6901569.0
379,,,left,long,False,1620.0,broken,N,,6921478.0,6944315.0,6921478.0
380,left,long,right,short,True,1380.0,incorrect,N,955.0,6944315.0,6965890.0,6944315.0
381,right,short,left,long,True,1620.0,incorrect,N,1006.0,6965890.0,6985410.0,6965890.0
382,right,short,right,short,True,1260.0,correct,N,606.0,6985410.0,6995594.0,6985410.0
383,,,left,long,False,1950.0,broken,N,,6995594.0,7024445.0,6995594.0
384,right,short,right,short,True,1050.0,broken,N,776.0,7024445.0,7034515.0,7024445.0
385,left,long,left,long,True,1740.0,correct,N,704.0,7034515.0,7044969.0,7034515.0
386,,,right,short,False,1260.0,broken,N,,7044969.0,7072802.0,7044969.0
387,right,short,left,long,True,1950.0,incorrect,N,652.0,7072802.0,7093351.0,7072802.0
388,right,short,right,short,True,600.0,correct,N,965.0,7093351.0,7104207.0,7093351.0
389,left,long,left,long,True,1620.0,broken,N,891.0,7104207.0,7129974.0,7104207.0
390,left,long,left,long,True,1740.0,correct,N,794.0,7129974.0,7139581.0,7129974.0
391,right,short,right,short,True,1260.0,correct,N,866.0,7139581.0,7160535.0,7139581.0
392,left,long,left,long,True,1620.0,correct,N,1130.0,7160535.0,7182403.0,7160535.0
393,left,long,left,long,True,1740.0,correct,N,962.0,7182403.0,7201047.0,7182403.0
394,left,long,left,long,True,1620.0,correct,N,1294.0,7201047.0,7217032.0,7201047.0
395,right,short,right,short,True,600.0,correct,N,809.0,7217032.0,7235323.0,7217032.0
396,left,long,left,long,True,1950.0,broken,N,874.0,7235323.0,7257765.0,7235323.0
397,right,short,right,short,True,600.0,correct,N,789.0,7257765.0,7267784.0,7257765.0
398,right,short,right,short,True,1380.0,correct,N,777.0,7267784.0,7287316.0,7267784.0
399,right,short,right,short,True,1260.0,broken,N,734.0,7287316.0,7305933.0,7287316.0
