,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
318,right,short,right,short,True,600.0,correct,N,974.0,5649924.0,5661546.0,5649924.0
319,,,left,long,False,1620.0,broken,N,,5661546.0,5681253.0,5661546.0
320,left,long,left,long,True,1740.0,broken,N,1148.0,5681253.0,5696055.0,5681253.0
321,left,long,left,long,True,2400.0,correct,N,824.0,5696055.0,5705976.0,5696055.0
322,right,short,left,long,True,1740.0,incorrect,N,730.0,5705976.0,5731069.0,5705976.0
323,left,long,left,long,True,1620.0,correct,N,983.0,5731069.0,5750764.0,5731069.0
324,right,short,left,long,True,1740.0,incorrect,N,877.0,5750764.0,5780953.0,5750764.0
325,left,short,left,short,True,1380.0,broken,S,879.0,5780953.0,5790876.0,5780953.0
326,right,long,right,long,True,2400.0,broken,S,809.0,5790876.0,5800907.0,5790876.0
327,,,left,short,False,1380.0,broken,S,,5800907.0,5820600.0,5800907.0
328,right,long,left,short,True,1380.0,incorrect,S,830.0,5820600.0,5841750.0,5820600.0
329,left,short,left,short,True,1260.0,correct,S,836.0,5841750.0,5852343.0,5841750.0
330,right,long,right,long,True,1950.0,correct,S,802.0,5852343.0,5871464.0,5852343.0
331,left,short,left,short,True,1260.0,correct,S,911.0,5871464.0,5884767.0,5871464.0
332,right,long,left,short,True,1260.0,incorrect,S,2605.0,5884767.0,5918044.0,5884767.0
333,left,short,left,short,True,1260.0,correct,S,744.0,5918044.0,5930152.0,5918044.0
334,left,short,right,long,True,1740.0,incorrect,S,1061.0,5930152.0,5950416.0,5930152.0
335,left,short,right,long,True,1620.0,incorrect,S,1046.0,5950416.0,5973536.0,5950416.0
336,left,short,left,short,True,1380.0,correct,S,764.0,5973536.0,5982644.0,5973536.0
337,left,short,left,short,True,1260.0,correct,S,992.0,5982644.0,5997600.0,5982644.0
338,left,short,left,short,True,1380.0,broken,S,1112.0,5997600.0,6013731.0,5997600.0
339,,,right,long,False,2400.0,broken,S,,6013731.0,6033133.0,6013731.0
340,,,right,long,False,1950.0,broken,S,,6033133.0,6053927.0,6033133.0
341,right,long,right,long,True,1950.0,correct,S,704.0,6053927.0,6065511.0,6053927.0
342,left,short,right,long,True,1950.0,incorrect,S,920.0,6065511.0,6091563.0,6065511.0
343,left,short,right,long,True,1740.0,incorrect,S,970.0,6091563.0,6111131.0,6091563.0
344,left,short,left,short,True,600.0,correct,S,754.0,6111131.0,6121099.0,6111131.0
345,right,long,right,long,True,2400.0,correct,S,627.0,6121099.0,6131331.0,6121099.0
346,left,short,right,long,True,1620.0,incorrect,S,758.0,6131331.0,6159025.0,6131331.0
347,left,short,right,long,True,1950.0,incorrect,S,994.0,6159025.0,6178134.0,6159025.0
348,right,long,left,short,True,1380.0,incorrect,S,1089.0,6178134.0,6198011.0,6178134.0
349,right,long,right,long,True,1620.0,correct,S,711.0,6198011.0,6207823.0,6198011.0
350,left,short,left,short,True,600.0,broken,S,885.0,6207823.0,6219184.0,6207823.0
351,right,long,right,long,True,2400.0,correct,S,754.0,6219184.0,6229058.0,6219184.0
352,,,right,long,False,1740.0,broken,S,,6229058.0,6255237.0,6229058.0
353,right,long,right,long,True,1740.0,correct,S,822.0,6255237.0,6271270.0,6255237.0
354,right,long,right,long,True,1620.0,correct,S,797.0,6271270.0,6283103.0,6271270.0
355,left,short,right,long,True,1740.0,incorrect,S,912.0,6283103.0,6303709.0,6283103.0
356,right,long,left,short,True,1260.0,incorrect,S,1044.0,6303709.0,6327474.0,6303709.0
357,,,left,short,False,1260.0,broken,S,,6327474.0,6348343.0,6327474.0
358,left,short,left,short,True,1260.0,correct,S,1343.0,6348343.0,6360084.0,6348343.0
359,right,long,right,long,True,1740.0,correct,S,965.0,6360084.0,6376434.0,6360084.0
360,right,long,left,short,True,600.0,incorrect,S,2110.0,6376434.0,6399722.0,6376434.0
361,right,long,right,long,True,1740.0,correct,S,735.0,6399722.0,6410436.0,6399722.0
362,,,right,long,False,1620.0,broken,S,,6410436.0,6436393.0,6410436.0
363,right,long,right,long,True,1740.0,correct,S,602.0,6436393.0,6446750.0,6436393.0
364,left,short,left,short,True,1260.0,correct,S,955.0,6446750.0,6464495.0,6446750.0
365,right,long,left,short,True,1380.0,incorrect,S,976.0,6464495.0,6496095.0,6464495.0
366,left,short,left,short,True,1260.0,correct,S,1446.0,6496095.0,6506808.0,6496095.0
367,right,long,right,long,True,1620.0,correct,S,841.0,6506808.0,6526507.0,6506808.0
368,left,short,left,short,True,1380.0,broken,S,1075.0,6526507.0,6538630.0,6526507.0
369,right,long,right,long,True,1740.0,correct,S,724.0,6538630.0,6552538.0,6538630.0
370,right,long,left,short,True,1260.0,incorrect,S,717.0,6552538.0,6573200.0,6552538.0
371,right,long,right,long,True,2400.0,correct,S,694.0,6573200.0,6583711.0,6573200.0
372,left,short,left,short,True,600.0,broken,S,935.0,6583711.0,6599256.0,6583711.0
373,left,short,left,short,True,600.0,correct,S,1252.0,6599256.0,6609163.0,6599256.0
374,left,short,right,long,True,1950.0,incorrect,S,934.0,6609163.0,6637906.0,6609163.0
375,right,short,right,short,True,1050.0,correct,N,752.0,6637906.0,6649790.0,6637906.0
376,right,short,right,short,True,600.0,broken,N,1356.0,6649790.0,6663774.0,6649790.0
377,,,right,short,False,600.0,broken,N,,6663774.0,6686694.0,6663774.0
378,right,short,right,short,True,1380.0,correct,N,661.0,6686694.0,6698778.0,6686694.0
379,left,long,right,short,True,1260.0,incorrect,N,868.0,6698778.0,6731991.0,6698778.0
380,right,short,right,short,True,1380.0,broken,N,705.0,6731991.0,6741866.0,6731991.0
381,right,short,left,long,True,1740.0,incorrect,N,937.0,6741866.0,6764601.0,6741866.0
382,right,short,right,short,True,1380.0,correct,N,689.0,6764601.0,6775588.0,6764601.0
383,left,long,left,long,True,1950.0,broken,N,830.0,6775588.0,6798918.0,6775588.0
384,,,right,short,False,1380.0,broken,N,,6798918.0,6818290.0,6798918.0
385,left,long,left,long,True,1620.0,correct,N,977.0,6818290.0,6828631.0,6818290.0
386,left,long,left,long,True,1620.0,broken,N,899.0,6828631.0,6851066.0,6828631.0
387,left,long,left,long,True,1950.0,correct,N,992.0,6851066.0,6881265.0,6851066.0
388,right,short,right,short,True,1380.0,broken,N,981.0,6881265.0,6897944.0,6881265.0
389,left,long,right,short,True,1380.0,incorrect,N,1636.0,6897944.0,6933301.0,6897944.0
390,left,long,left,long,True,1740.0,correct,N,1162.0,6933301.0,6943527.0,6933301.0
391,left,long,left,long,True,2400.0,correct,N,775.0,6943527.0,6959474.0,6943527.0
392,left,long,left,long,True,2400.0,correct,N,877.0,6959474.0,6974065.0,6959474.0
393,left,long,left,long,True,2400.0,correct,N,945.0,6974065.0,6989161.0,6974065.0
394,,,right,short,False,1260.0,broken,N,,6989161.0,7029405.0,6989161.0
395,left,long,right,short,True,1050.0,incorrect,N,871.0,7029405.0,7050243.0,7029405.0
396,left,long,left,long,True,1740.0,correct,N,866.0,7050243.0,7059570.0,7050243.0
397,right,short,right,short,True,600.0,correct,N,1018.0,7059570.0,7089501.0,7059570.0
398,right,short,left,long,True,1620.0,incorrect,N,645.0,7089501.0,7113365.0,7089501.0
399,left,long,left,long,True,2400.0,broken,N,995.0,7113365.0,7138646.0,7113365.0
400,,,right,short,False,1260.0,broken,N,,7138646.0,7163688.0,7138646.0
401,left,long,right,short,True,1260.0,incorrect,N,1060.0,7163688.0,7191101.0,7163688.0
