t,name,var,value
2289828.0,,stim_long,True
2289828.0,,init_port,N
2291834.0,TRIAL_ENTRY_EVENT,,
2291835.0,STIM_ONSET_EVENT,,
2293576.0,STIM_OFFSET_EVENT,,
2293576.0,CHOICE_STATE,,
2294372.0,CHOICE_LONG_EVENT,,
2294372.0,CHOICE_LEFT_EVENT,,
2294372.0,CHOICE_CORRECT_EVENT,,
2294372.0,CHOICE_EVENT,,
2295173.0,REWARD_EVENT,,
2300939.0,TRIAL_AVAILABLE_EVENT,,
2300940.0,,this_interval,1050.0
2300940.0,,stim_long,False
2300940.0,,init_port,N
2300940.0,,correct_side,6
2320261.0,TRIAL_ENTRY_EVENT,,
2320261.0,STIM_ONSET_EVENT,,
2321313.0,CHOICE_STATE,,
2321313.0,STIM_OFFSET_EVENT,,
2322334.0,CHOICE_LONG_EVENT,,
2322334.0,CHOICE_LEFT_EVENT,,
2322334.0,CHOICE_INCORRECT_EVENT,,
2339367.0,TRIAL_AVAILABLE_EVENT,,
2339368.0,,correct_side,4
2339368.0,,init_port,N
2339368.0,,stim_long,True
2339368.0,,this_interval,1740.0
2343049.0,TRIAL_ENTRY_EVENT,,
2343050.0,STIM_ONSET_EVENT,,
2344791.0,CHOICE_STATE,,
2344791.0,STIM_OFFSET_EVENT,,
2345512.0,CHOICE_CORRECT_EVENT,,
2345512.0,CHOICE_LEFT_EVENT,,
2345512.0,CHOICE_LONG_EVENT,,
2345512.0,CHOICE_EVENT,,
2346314.0,REWARD_EVENT,,
2352154.0,TRIAL_AVAILABLE_EVENT,,
2352155.0,,init_port,N
2352155.0,,this_interval,1380.0
2352155.0,,correct_side,6
2352155.0,,stim_long,False
2370876.0,TRIAL_ENTRY_EVENT,,
2370877.0,STIM_ONSET_EVENT,,
2372258.0,CHOICE_STATE,,
2372258.0,STIM_OFFSET_EVENT,,
2373254.0,CHOICE_CORRECT_EVENT,,
2373254.0,CHOICE_EVENT,,
2373254.0,CHOICE_RIGHT_EVENT,,
2373254.0,CHOICE_SHORT_EVENT,,
2374055.0,REWARD_EVENT,,
2379983.0,TRIAL_AVAILABLE_EVENT,,
2379984.0,,stim_long,True
2379984.0,,correct_side,4
2379984.0,,init_port,N
2379984.0,,this_interval,1740.0
2382329.0,TRIAL_ENTRY_EVENT,,
2382329.0,STIM_ONSET_EVENT,,
2384070.0,CHOICE_STATE,,
2384070.0,STIM_OFFSET_EVENT,,
2389324.0,CHOICE_LONG_EVENT,,
2389324.0,CHOICE_LEFT_EVENT,,
2389324.0,CHOICE_CORRECT_EVENT,,
2389324.0,CHOICE_EVENT,,
2390126.0,REWARD_EVENT,,
2391434.0,TRIAL_AVAILABLE_EVENT,,
2391435.0,,init_port,N
2391435.0,,stim_long,False
2391435.0,,this_interval,1260.0
2391435.0,,correct_side,6
2403936.0,TRIAL_ENTRY_EVENT,,
2403937.0,STIM_ONSET_EVENT,,
2405198.0,CHOICE_STATE,,
2405198.0,STIM_OFFSET_EVENT,,
2406108.0,CHOICE_LONG_EVENT,,
2406108.0,CHOICE_INCORRECT_EVENT,,
2406108.0,CHOICE_LEFT_EVENT,,
2423044.0,TRIAL_AVAILABLE_EVENT,,
2423045.0,,this_interval,1950.0
2423045.0,,init_port,N
2423045.0,,correct_side,4
2423045.0,,stim_long,True
2426027.0,TRIAL_ENTRY_EVENT,,
2426028.0,STIM_ONSET_EVENT,,
2427978.0,CHOICE_STATE,,
2427978.0,STIM_OFFSET_EVENT,,
2428979.0,CHOICE_RIGHT_EVENT,,
2428979.0,CHOICE_INCORRECT_EVENT,,
2428979.0,CHOICE_SHORT_EVENT,,
2445131.0,TRIAL_AVAILABLE_EVENT,,
2445132.0,,init_port,N
2445132.0,,stim_long,False
2445132.0,,correct_side,6
2445132.0,,this_interval,600.0
2447492.0,TRIAL_ENTRY_EVENT,,
2447493.0,STIM_ONSET_EVENT,,
2448094.0,STIM_OFFSET_EVENT,,
2448094.0,CHOICE_STATE,,
2448745.0,CHOICE_SHORT_EVENT,,
2448745.0,CHOICE_RIGHT_EVENT,,
2448745.0,CHOICE_CORRECT_EVENT,,
2448745.0,CHOICE_EVENT,,
2449547.0,REWARD_EVENT,,
2456598.0,TRIAL_AVAILABLE_EVENT,,
2456599.0,,this_interval,1260.0
2456599.0,,init_port,N
2456599.0,,stim_long,False
2456599.0,,correct_side,6
2467456.0,TRIAL_ENTRY_EVENT,,
2467457.0,STIM_ONSET_EVENT,,
2468718.0,CHOICE_STATE,,
2468718.0,STIM_OFFSET_EVENT,,
2469954.0,CHOICE_LEFT_EVENT,,
2469954.0,CHOICE_LONG_EVENT,,
2469954.0,CHOICE_INCORRECT_EVENT,,
2486563.0,TRIAL_AVAILABLE_EVENT,,
2486564.0,,init_port,S
2486564.0,,stim_long,False
2486564.0,,correct_side,6
2486564.0,,this_interval,1050.0
2489690.0,TRIAL_ENTRY_EVENT,,
2489690.0,STIM_ONSET_EVENT,,
2490742.0,STIM_OFFSET_EVENT,,
2490742.0,CHOICE_STATE,,
2491796.0,CHOICE_CORRECT_EVENT,,
2491796.0,CHOICE_LEFT_EVENT,,
2491796.0,CHOICE_SHORT_EVENT,,
2491796.0,CHOICE_EVENT,,
2492598.0,REWARD_EVENT,,
2498794.0,TRIAL_AVAILABLE_EVENT,,
2498795.0,,this_interval,1050.0
2498795.0,,stim_long,False
2498795.0,,init_port,S
2498795.0,,correct_side,6
2511966.0,TRIAL_ENTRY_EVENT,,
2511967.0,STIM_ONSET_EVENT,,
2513018.0,STIM_OFFSET_EVENT,,
2513018.0,CHOICE_STATE,,
2514352.0,CHOICE_INCORRECT_EVENT,,
2514352.0,CHOICE_RIGHT_EVENT,,
2514352.0,CHOICE_LONG_EVENT,,
2531073.0,TRIAL_AVAILABLE_EVENT,,
2531074.0,,this_interval,1950.0
2531074.0,,correct_side,4
2531074.0,,stim_long,True
2531074.0,,init_port,S
2535390.0,TRIAL_ENTRY_EVENT,,
2535391.0,STIM_ONSET_EVENT,,
2537342.0,STIM_OFFSET_EVENT,,
2537342.0,CHOICE_STATE,,
2538047.0,CHOICE_LONG_EVENT,,
2538047.0,CHOICE_RIGHT_EVENT,,
2538047.0,CHOICE_CORRECT_EVENT,,
2554497.0,TRIAL_AVAILABLE_EVENT,,
2554498.0,,init_port,S
2554498.0,,stim_long,False
2554498.0,,correct_side,6
2554498.0,,this_interval,1260.0
2558578.0,TRIAL_ENTRY_EVENT,,
2558579.0,STIM_ONSET_EVENT,,
2559841.0,STIM_OFFSET_EVENT,,
2559841.0,CHOICE_STATE,,
2560719.0,CHOICE_EVENT,,
2560719.0,CHOICE_SHORT_EVENT,,
2560719.0,CHOICE_LEFT_EVENT,,
2560719.0,CHOICE_CORRECT_EVENT,,
2561521.0,REWARD_EVENT,,
2567686.0,TRIAL_AVAILABLE_EVENT,,
2567687.0,,stim_long,False
2567687.0,,init_port,S
2567687.0,,this_interval,1380.0
2567687.0,,correct_side,6
2573449.0,TRIAL_ENTRY_EVENT,,
2573450.0,STIM_ONSET_EVENT,,
2574831.0,CHOICE_STATE,,
2574831.0,STIM_OFFSET_EVENT,,
2575420.0,CHOICE_RIGHT_EVENT,,
2575420.0,CHOICE_INCORRECT_EVENT,,
2575420.0,CHOICE_LONG_EVENT,,
2592557.0,TRIAL_AVAILABLE_EVENT,,
2592558.0,,init_port,S
2592558.0,,correct_side,4
2592558.0,,this_interval,1740.0
2592558.0,,stim_long,True
2594011.0,TRIAL_ENTRY_EVENT,,
2594012.0,STIM_ONSET_EVENT,,
2595755.0,STIM_OFFSET_EVENT,,
2595755.0,CHOICE_STATE,,
2596548.0,CHOICE_LONG_EVENT,,
2596548.0,CHOICE_CORRECT_EVENT,,
2596548.0,CHOICE_RIGHT_EVENT,,
2596548.0,CHOICE_EVENT,,
2597349.0,REWARD_EVENT,,
2603118.0,TRIAL_AVAILABLE_EVENT,,
2603119.0,,stim_long,True
2603119.0,,init_port,S
2603119.0,,this_interval,1740.0
2603119.0,,correct_side,4
2613459.0,TRIAL_ENTRY_EVENT,,
2613459.0,STIM_ONSET_EVENT,,
2615201.0,STIM_OFFSET_EVENT,,
2615201.0,CHOICE_STATE,,
2615961.0,CHOICE_INCORRECT_EVENT,,
2615961.0,CHOICE_SHORT_EVENT,,
2615961.0,CHOICE_LEFT_EVENT,,
2632563.0,TRIAL_AVAILABLE_EVENT,,
2632564.0,,this_interval,1620.0
2632564.0,,stim_long,True
2632564.0,,correct_side,4
2632564.0,,init_port,S
2635790.0,TRIAL_ENTRY_EVENT,,
2635791.0,STIM_ONSET_EVENT,,
2637413.0,CHOICE_STATE,,
2637413.0,STIM_OFFSET_EVENT,,
2638408.0,CHOICE_INCORRECT_EVENT,,
2638408.0,CHOICE_LEFT_EVENT,,
2638408.0,CHOICE_SHORT_EVENT,,
2654898.0,TRIAL_AVAILABLE_EVENT,,
2654899.0,,init_port,S
2654899.0,,stim_long,True
2654899.0,,this_interval,1740.0
2654899.0,,correct_side,4
2668006.0,TRIAL_ENTRY_EVENT,,
2668007.0,STIM_ONSET_EVENT,,
2669748.0,STIM_OFFSET_EVENT,,
2669748.0,CHOICE_STATE,,
2670681.0,CHOICE_LEFT_EVENT,,
2670681.0,CHOICE_SHORT_EVENT,,
2670681.0,CHOICE_INCORRECT_EVENT,,
2687112.0,TRIAL_AVAILABLE_EVENT,,
2687113.0,,init_port,S
2687113.0,,this_interval,1260.0
2687113.0,,correct_side,6
2687113.0,,stim_long,False
2688913.0,TRIAL_ENTRY_EVENT,,
2688914.0,STIM_ONSET_EVENT,,
2690176.0,CHOICE_STATE,,
2690176.0,STIM_OFFSET_EVENT,,
2690973.0,CHOICE_LEFT_EVENT,,
2690973.0,CHOICE_SHORT_EVENT,,
2690973.0,CHOICE_CORRECT_EVENT,,
2690973.0,CHOICE_EVENT,,
2691775.0,REWARD_EVENT,,
2698020.0,TRIAL_AVAILABLE_EVENT,,
2698021.0,,this_interval,2400.0
2698021.0,,init_port,S
2698021.0,,stim_long,True
2698021.0,,correct_side,4
2700128.0,TRIAL_ENTRY_EVENT,,
2700129.0,STIM_ONSET_EVENT,,
2702530.0,STIM_OFFSET_EVENT,,
2702530.0,CHOICE_STATE,,
2703123.0,CHOICE_CORRECT_EVENT,,
2703123.0,CHOICE_EVENT,,
2703123.0,CHOICE_LONG_EVENT,,
2703123.0,CHOICE_RIGHT_EVENT,,
2703925.0,REWARD_EVENT,,
2709233.0,TRIAL_AVAILABLE_EVENT,,
2709234.0,,this_interval,1050.0
2709234.0,,init_port,S
2709234.0,,stim_long,False
2709234.0,,correct_side,6
2710975.0,TRIAL_ENTRY_EVENT,,
2710976.0,STIM_ONSET_EVENT,,
2712027.0,CHOICE_STATE,,
2712027.0,STIM_OFFSET_EVENT,,
2712958.0,CHOICE_LEFT_EVENT,,
2712958.0,CHOICE_SHORT_EVENT,,
2712958.0,CHOICE_CORRECT_EVENT,,
2730083.0,TRIAL_AVAILABLE_EVENT,,
2730084.0,,init_port,S
2730084.0,,stim_long,True
2730084.0,,correct_side,4
2730084.0,,this_interval,1740.0
2738478.0,TRIAL_ENTRY_EVENT,,
2738478.0,STIM_ONSET_EVENT,,
2757584.0,TRIAL_AVAILABLE_EVENT,,
2757585.0,,init_port,S
2757585.0,,stim_long,False
2757585.0,,correct_side,6
2757585.0,,this_interval,1380.0
2777981.0,TRIAL_ENTRY_EVENT,,
2777982.0,STIM_ONSET_EVENT,,
2779363.0,STIM_OFFSET_EVENT,,
2779363.0,CHOICE_STATE,,
2780502.0,CHOICE_EVENT,,
2780502.0,CHOICE_CORRECT_EVENT,,
2780502.0,CHOICE_SHORT_EVENT,,
2780502.0,CHOICE_LEFT_EVENT,,
2781302.0,REWARD_EVENT,,
2787087.0,TRIAL_AVAILABLE_EVENT,,
2787088.0,,this_interval,1740.0
2787088.0,,init_port,S
2787088.0,,stim_long,True
2787088.0,,correct_side,4
2791940.0,TRIAL_ENTRY_EVENT,,
2791941.0,STIM_ONSET_EVENT,,
2793682.0,CHOICE_STATE,,
2793682.0,STIM_OFFSET_EVENT,,
2794328.0,CHOICE_LONG_EVENT,,
2794328.0,CHOICE_EVENT,,
2794328.0,CHOICE_RIGHT_EVENT,,
2794328.0,CHOICE_CORRECT_EVENT,,
2795130.0,REWARD_EVENT,,
2801047.0,TRIAL_AVAILABLE_EVENT,,
2801048.0,,correct_side,6
2801048.0,,stim_long,False
2801048.0,,init_port,S
2801048.0,,this_interval,1380.0
2802010.0,TRIAL_ENTRY_EVENT,,
2802011.0,STIM_ONSET_EVENT,,
2803392.0,CHOICE_STATE,,
2803392.0,STIM_OFFSET_EVENT,,
2804045.0,CHOICE_SHORT_EVENT,,
2804045.0,CHOICE_EVENT,,
2804045.0,CHOICE_CORRECT_EVENT,,
2804045.0,CHOICE_LEFT_EVENT,,
2804847.0,REWARD_EVENT,,
2811115.0,TRIAL_AVAILABLE_EVENT,,
2811116.0,,init_port,S
2811116.0,,this_interval,1620.0
2811116.0,,correct_side,4
2811116.0,,stim_long,True
2820931.0,TRIAL_ENTRY_EVENT,,
2820932.0,STIM_ONSET_EVENT,,
2822554.0,STIM_OFFSET_EVENT,,
2822554.0,CHOICE_STATE,,
2823965.0,CHOICE_INCORRECT_EVENT,,
2823965.0,CHOICE_LEFT_EVENT,,
2823965.0,CHOICE_SHORT_EVENT,,
2840039.0,TRIAL_AVAILABLE_EVENT,,
2840040.0,,stim_long,True
2840040.0,,init_port,S
2840040.0,,correct_side,4
2840040.0,,this_interval,1740.0
2841828.0,TRIAL_ENTRY_EVENT,,
2841828.0,STIM_ONSET_EVENT,,
2843570.0,CHOICE_STATE,,
2843570.0,STIM_OFFSET_EVENT,,
2844404.0,CHOICE_LEFT_EVENT,,
2844404.0,CHOICE_SHORT_EVENT,,
2844404.0,CHOICE_INCORRECT_EVENT,,
2860933.0,TRIAL_AVAILABLE_EVENT,,
2860934.0,,this_interval,1050.0
2860934.0,,init_port,S
2860934.0,,stim_long,False
2860934.0,,correct_side,6
2861795.0,TRIAL_ENTRY_EVENT,,
2861796.0,STIM_ONSET_EVENT,,
2862848.0,STIM_OFFSET_EVENT,,
2862848.0,CHOICE_STATE,,
2863804.0,CHOICE_EVENT,,
2863804.0,CHOICE_LEFT_EVENT,,
2863804.0,CHOICE_CORRECT_EVENT,,
2863804.0,CHOICE_SHORT_EVENT,,
2864606.0,REWARD_EVENT,,
2870901.0,TRIAL_AVAILABLE_EVENT,,
2870902.0,,this_interval,1740.0
2870902.0,,init_port,S
2870902.0,,stim_long,True
2870902.0,,correct_side,4
2888574.0,TRIAL_ENTRY_EVENT,,
2888574.0,STIM_ONSET_EVENT,,
2890315.0,CHOICE_STATE,,
2890315.0,STIM_OFFSET_EVENT,,
2891554.0,CHOICE_SHORT_EVENT,,
2891554.0,CHOICE_LEFT_EVENT,,
2891554.0,CHOICE_INCORRECT_EVENT,,
2907680.0,TRIAL_AVAILABLE_EVENT,,
2907681.0,,init_port,S
2907681.0,,stim_long,True
2907681.0,,this_interval,2400.0
2907681.0,,correct_side,4
2909341.0,TRIAL_ENTRY_EVENT,,
2909341.0,STIM_ONSET_EVENT,,
2911744.0,STIM_OFFSET_EVENT,,
2911744.0,CHOICE_STATE,,
2912439.0,CHOICE_RIGHT_EVENT,,
2912439.0,CHOICE_CORRECT_EVENT,,
2912439.0,CHOICE_LONG_EVENT,,
2912439.0,CHOICE_EVENT,,
2913241.0,REWARD_EVENT,,
2918447.0,TRIAL_AVAILABLE_EVENT,,
2918448.0,,this_interval,1740.0
2918448.0,,init_port,S
2918448.0,,stim_long,True
2918448.0,,correct_side,4
2925053.0,TRIAL_ENTRY_EVENT,,
2925054.0,STIM_ONSET_EVENT,,
2926797.0,STIM_OFFSET_EVENT,,
2926797.0,CHOICE_STATE,,
2927500.0,CHOICE_RIGHT_EVENT,,
2927500.0,CHOICE_EVENT,,
2927500.0,CHOICE_LONG_EVENT,,
2927500.0,CHOICE_CORRECT_EVENT,,
2928302.0,REWARD_EVENT,,
2934160.0,TRIAL_AVAILABLE_EVENT,,
2934161.0,,this_interval,1740.0
2934161.0,,init_port,S
2934161.0,,stim_long,True
2934161.0,,correct_side,4
2938954.0,TRIAL_ENTRY_EVENT,,
2938955.0,STIM_ONSET_EVENT,,
2940696.0,CHOICE_STATE,,
2940696.0,STIM_OFFSET_EVENT,,
2941452.0,CHOICE_RIGHT_EVENT,,
2941452.0,CHOICE_EVENT,,
2941452.0,CHOICE_LONG_EVENT,,
2941452.0,CHOICE_CORRECT_EVENT,,
2942254.0,REWARD_EVENT,,
2948062.0,TRIAL_AVAILABLE_EVENT,,
2948063.0,,this_interval,1740.0
2948063.0,,init_port,S
2948063.0,,stim_long,True
2948063.0,,correct_side,4
2957630.0,STIM_ONSET_EVENT,,
2957630.0,TRIAL_ENTRY_EVENT,,
2959372.0,STIM_OFFSET_EVENT,,
2959372.0,CHOICE_STATE,,
2960335.0,CHOICE_EVENT,,
2960335.0,CHOICE_LONG_EVENT,,
2960335.0,CHOICE_RIGHT_EVENT,,
2960335.0,CHOICE_CORRECT_EVENT,,
2961137.0,REWARD_EVENT,,
2966736.0,TRIAL_AVAILABLE_EVENT,,
2966737.0,,correct_side,6
2966737.0,,init_port,S
2966737.0,,this_interval,1380.0
2966737.0,,stim_long,False
2977548.0,STIM_ONSET_EVENT,,
2977548.0,TRIAL_ENTRY_EVENT,,
2978930.0,STIM_OFFSET_EVENT,,
2978930.0,CHOICE_STATE,,
2979935.0,CHOICE_LEFT_EVENT,,
2979935.0,CHOICE_CORRECT_EVENT,,
2979935.0,CHOICE_SHORT_EVENT,,
2979935.0,CHOICE_EVENT,,
2980737.0,REWARD_EVENT,,
2986653.0,TRIAL_AVAILABLE_EVENT,,
2986654.0,,correct_side,4
2986654.0,,stim_long,True
2986654.0,,init_port,S
2986654.0,,this_interval,1740.0
3005570.0,TRIAL_ENTRY_EVENT,,
3005571.0,STIM_ONSET_EVENT,,
3007313.0,CHOICE_STATE,,
3007313.0,STIM_OFFSET_EVENT,,
3008400.0,CHOICE_LEFT_EVENT,,
3008400.0,CHOICE_SHORT_EVENT,,
3008400.0,CHOICE_INCORRECT_EVENT,,
3024675.0,TRIAL_AVAILABLE_EVENT,,
3024676.0,,correct_side,6
3024676.0,,this_interval,1380.0
3024676.0,,stim_long,False
3024676.0,,init_port,S
3027303.0,TRIAL_ENTRY_EVENT,,
3027304.0,STIM_ONSET_EVENT,,
3028685.0,CHOICE_STATE,,
3028685.0,STIM_OFFSET_EVENT,,
3029873.0,CHOICE_EVENT,,
3029873.0,CHOICE_CORRECT_EVENT,,
3029873.0,CHOICE_SHORT_EVENT,,
3029873.0,CHOICE_LEFT_EVENT,,
3030675.0,REWARD_EVENT,,
3036410.0,TRIAL_AVAILABLE_EVENT,,
3036411.0,,init_port,S
3036411.0,,stim_long,False
3036411.0,,this_interval,1380.0
3036411.0,,correct_side,6
3054174.0,TRIAL_ENTRY_EVENT,,
3054175.0,STIM_ONSET_EVENT,,
3055556.0,CHOICE_STATE,,
3055556.0,STIM_OFFSET_EVENT,,
3056613.0,CHOICE_LONG_EVENT,,
3056613.0,CHOICE_INCORRECT_EVENT,,
3056613.0,CHOICE_RIGHT_EVENT,,
3073281.0,TRIAL_AVAILABLE_EVENT,,
3073282.0,,correct_side,4
3073282.0,,stim_long,True
3073282.0,,init_port,S
3073282.0,,this_interval,1950.0
3074586.0,TRIAL_ENTRY_EVENT,,
3074587.0,STIM_ONSET_EVENT,,
3076537.0,CHOICE_STATE,,
3076537.0,STIM_OFFSET_EVENT,,
3077957.0,CHOICE_RIGHT_EVENT,,
3077957.0,CHOICE_LONG_EVENT,,
3077957.0,CHOICE_CORRECT_EVENT,,
3077957.0,CHOICE_EVENT,,
3078758.0,REWARD_EVENT,,
3083692.0,TRIAL_AVAILABLE_EVENT,,
3083693.0,,this_interval,1260.0
3083693.0,,correct_side,6
3083693.0,,init_port,S
3083693.0,,stim_long,False
3099862.0,TRIAL_ENTRY_EVENT,,
3099863.0,STIM_ONSET_EVENT,,
3101124.0,STIM_OFFSET_EVENT,,
3101124.0,CHOICE_STATE,,
3102158.0,CHOICE_CORRECT_EVENT,,
3102158.0,CHOICE_EVENT,,
3102158.0,CHOICE_LEFT_EVENT,,
3102158.0,CHOICE_SHORT_EVENT,,
3102960.0,REWARD_EVENT,,
3108968.0,TRIAL_AVAILABLE_EVENT,,
3108969.0,,stim_long,True
3108969.0,,this_interval,1620.0
3108969.0,,init_port,S
3108969.0,,correct_side,4
3113453.0,TRIAL_ENTRY_EVENT,,
3113454.0,STIM_ONSET_EVENT,,
3115075.0,CHOICE_STATE,,
3115075.0,STIM_OFFSET_EVENT,,
3116120.0,CHOICE_SHORT_EVENT,,
3116120.0,CHOICE_LEFT_EVENT,,
3116120.0,CHOICE_INCORRECT_EVENT,,
3132559.0,TRIAL_AVAILABLE_EVENT,,
3132560.0,,init_port,S
3132560.0,,stim_long,False
3132560.0,,this_interval,600.0
3132560.0,,correct_side,6
3133380.0,TRIAL_ENTRY_EVENT,,
3133381.0,STIM_ONSET_EVENT,,
3152488.0,TRIAL_AVAILABLE_EVENT,,
3152489.0,,stim_long,True
3152489.0,,this_interval,1740.0
3152489.0,,correct_side,4
3152489.0,,init_port,S
3154392.0,TRIAL_ENTRY_EVENT,,
3154393.0,STIM_ONSET_EVENT,,
3156134.0,STIM_OFFSET_EVENT,,
3156134.0,CHOICE_STATE,,
3156993.0,CHOICE_RIGHT_EVENT,,
3156993.0,CHOICE_EVENT,,
3156993.0,CHOICE_LONG_EVENT,,
3156993.0,CHOICE_CORRECT_EVENT,,
3157795.0,REWARD_EVENT,,
3163498.0,TRIAL_AVAILABLE_EVENT,,
3163499.0,,correct_side,4
3163499.0,,this_interval,1740.0
3163499.0,,stim_long,True
3163499.0,,init_port,S
3175548.0,TRIAL_ENTRY_EVENT,,
3175549.0,STIM_ONSET_EVENT,,
3177291.0,STIM_OFFSET_EVENT,,
3177291.0,CHOICE_STATE,,
3178436.0,CHOICE_LEFT_EVENT,,
3178436.0,CHOICE_INCORRECT_EVENT,,
3178436.0,CHOICE_SHORT_EVENT,,
3194653.0,TRIAL_AVAILABLE_EVENT,,
3194654.0,,this_interval,1620.0
3194654.0,,correct_side,4
3194654.0,,stim_long,True
3194654.0,,init_port,S
3196956.0,TRIAL_ENTRY_EVENT,,
3196956.0,STIM_ONSET_EVENT,,
3198578.0,CHOICE_STATE,,
3198578.0,STIM_OFFSET_EVENT,,
3199419.0,CHOICE_LONG_EVENT,,
3199419.0,CHOICE_EVENT,,
3199419.0,CHOICE_RIGHT_EVENT,,
3199419.0,CHOICE_CORRECT_EVENT,,
3200220.0,REWARD_EVENT,,
3206063.0,TRIAL_AVAILABLE_EVENT,,
3206064.0,,this_interval,1740.0
3206064.0,,init_port,S
3206064.0,,stim_long,True
3206064.0,,correct_side,4
3218105.0,TRIAL_ENTRY_EVENT,,
3218105.0,STIM_ONSET_EVENT,,
3219847.0,CHOICE_STATE,,
3219847.0,STIM_OFFSET_EVENT,,
3220799.0,CHOICE_EVENT,,
3220799.0,CHOICE_LONG_EVENT,,
3220799.0,CHOICE_RIGHT_EVENT,,
3220799.0,CHOICE_CORRECT_EVENT,,
3221601.0,REWARD_EVENT,,
3227210.0,TRIAL_AVAILABLE_EVENT,,
3227211.0,,this_interval,2400.0
3227211.0,,init_port,S
3227211.0,,stim_long,True
3227211.0,,correct_side,4
3235412.0,TRIAL_ENTRY_EVENT,,
3235414.0,STIM_ONSET_EVENT,,
3237815.0,CHOICE_STATE,,
3237815.0,STIM_OFFSET_EVENT,,
3238537.0,CHOICE_CORRECT_EVENT,,
3238537.0,CHOICE_RIGHT_EVENT,,
3238537.0,CHOICE_LONG_EVENT,,
3238537.0,CHOICE_EVENT,,
3239339.0,REWARD_EVENT,,
3244518.0,TRIAL_AVAILABLE_EVENT,,
3244519.0,,stim_long,True
3244519.0,,correct_side,4
3244519.0,,this_interval,1620.0
3244519.0,,init_port,S
3260357.0,TRIAL_ENTRY_EVENT,,
3260357.0,STIM_ONSET_EVENT,,
3279462.0,TRIAL_AVAILABLE_EVENT,,
3279463.0,,stim_long,False
3279463.0,,this_interval,1050.0
3279463.0,,correct_side,6
3279463.0,,init_port,S
3281088.0,STIM_ONSET_EVENT,,
3281088.0,TRIAL_ENTRY_EVENT,,
3282140.0,STIM_OFFSET_EVENT,,
3282140.0,CHOICE_STATE,,
3282878.0,CHOICE_SHORT_EVENT,,
3282878.0,CHOICE_EVENT,,
3282878.0,CHOICE_CORRECT_EVENT,,
3282878.0,CHOICE_LEFT_EVENT,,
3283679.0,REWARD_EVENT,,
3290193.0,TRIAL_AVAILABLE_EVENT,,
3290194.0,,correct_side,6
3290194.0,,stim_long,False
3290194.0,,init_port,S
3290194.0,,this_interval,600.0
3305730.0,STIM_ONSET_EVENT,,
3305730.0,TRIAL_ENTRY_EVENT,,
3306332.0,STIM_OFFSET_EVENT,,
3306332.0,CHOICE_STATE,,
3307270.0,CHOICE_EVENT,,
3307270.0,CHOICE_CORRECT_EVENT,,
3307270.0,CHOICE_LEFT_EVENT,,
3307270.0,CHOICE_SHORT_EVENT,,
3308071.0,REWARD_EVENT,,
3314837.0,TRIAL_AVAILABLE_EVENT,,
3314838.0,,stim_long,True
3314838.0,,init_port,S
3314838.0,,correct_side,4
3314838.0,,this_interval,1740.0
3333971.0,TRIAL_ENTRY_EVENT,,
3333972.0,STIM_ONSET_EVENT,,
3335713.0,CHOICE_STATE,,
3335713.0,STIM_OFFSET_EVENT,,
3336427.0,CHOICE_CORRECT_EVENT,,
3336427.0,CHOICE_RIGHT_EVENT,,
3336427.0,CHOICE_EVENT,,
3336427.0,CHOICE_LONG_EVENT,,
3337228.0,REWARD_EVENT,,
3343076.0,TRIAL_AVAILABLE_EVENT,,
3343077.0,,stim_long,False
3343077.0,,this_interval,600.0
3343077.0,,correct_side,6
3343077.0,,init_port,S
3359322.0,TRIAL_ENTRY_EVENT,,
3359323.0,STIM_ONSET_EVENT,,
3359924.0,CHOICE_STATE,,
3359924.0,STIM_OFFSET_EVENT,,
3361002.0,CHOICE_EVENT,,
3361002.0,CHOICE_SHORT_EVENT,,
3361002.0,CHOICE_LEFT_EVENT,,
3361002.0,CHOICE_CORRECT_EVENT,,
3361803.0,REWARD_EVENT,,
3368428.0,TRIAL_AVAILABLE_EVENT,,
3368429.0,,init_port,S
3368429.0,,stim_long,True
3368429.0,,correct_side,4
3368429.0,,this_interval,1950.0
3377617.0,TRIAL_ENTRY_EVENT,,
3377618.0,STIM_ONSET_EVENT,,
3379568.0,STIM_OFFSET_EVENT,,
3379568.0,CHOICE_STATE,,
3380528.0,CHOICE_EVENT,,
3380528.0,CHOICE_CORRECT_EVENT,,
3380528.0,CHOICE_RIGHT_EVENT,,
3380528.0,CHOICE_LONG_EVENT,,
3381330.0,REWARD_EVENT,,
3386723.0,TRIAL_AVAILABLE_EVENT,,
3386724.0,,this_interval,1050.0
3386724.0,,correct_side,6
3386724.0,,stim_long,False
3386724.0,,init_port,S
3393991.0,TRIAL_ENTRY_EVENT,,
3393992.0,STIM_ONSET_EVENT,,
3395044.0,STIM_OFFSET_EVENT,,
3395044.0,CHOICE_STATE,,
3396159.0,CHOICE_INCORRECT_EVENT,,
3396159.0,CHOICE_RIGHT_EVENT,,
3396159.0,CHOICE_LONG_EVENT,,
3413098.0,TRIAL_AVAILABLE_EVENT,,
3413099.0,,this_interval,1620.0
3413099.0,,init_port,S
3413099.0,,stim_long,True
3413099.0,,correct_side,4
3414249.0,TRIAL_ENTRY_EVENT,,
3414250.0,STIM_ONSET_EVENT,,
3415871.0,CHOICE_STATE,,
3415871.0,STIM_OFFSET_EVENT,,
